,Time [s],bolsig:CH4->CH4(V24),bolsig:CH4->CH4(V13),bolsig:CH4(V24)->CH4,bolsig:CH4(V13)->CH4,bolsig:C2H6->C2H6(V24),bolsig:C2H6->C2H6(V13),bolsig:C2H6(V24)->C2H6,bolsig:C2H6(V13)->C2H6,bolsig:C2H4->C2H4(V2),bolsig:C2H4->C2H4(V1),bolsig:C2H4(V2)->C2H4,bolsig:C2H4(V1)->C2H4,bolsig:C2H2->C2H2(V2),bolsig:C2H2->C2H2(V5),bolsig:C2H2->C2H2(V13),bolsig:C2H2(V2)->C2H2,bolsig:C2H2(V5)->C2H2,bolsig:C2H2(V13)->C2H2,bolsig:C3H8->C3H8(V2),bolsig:C3H8->C3H8(V1),bolsig:C3H8(V2)->C3H8,bolsig:C3H8(V1)->C3H8,bolsig:C3H6->C3H6(V),bolsig:C3H6(V)->C3H6,bolsig:CH3->CH3^+,bolsig:CH4->CH4^+,bolsig:CH4(V24)->CH4^+,bolsig:CH4(V13)->CH4^+,bolsig:C2H6->C2H6^+,bolsig:C2H6(V24)->C2H6^+,bolsig:C2H6(V13)->C2H6^+,bolsig:C2H4->C2H4^+,bolsig:C2H4(V2)->C2H4^+,bolsig:C2H4(V1)->C2H4^+,bolsig:C2H2->C2H2^+,bolsig:C2H2(V2)->C2H2^+,bolsig:C2H2(V5)->C2H2^+,bolsig:C2H2(V13)->C2H2^+,bolsig:C3H8->C3H8^+,bolsig:C3H8(V2)->C3H8^+,bolsig:C3H8(V1)->C3H8^+,bolsig:C3H6->C3H6^+,bolsig:C3H6(V)->C3H6^+,bolsig:CH3^+->CH3,bolsig:CH4^+->CH4,bolsig:C2H6^+->C2H6,bolsig:C2H4^+->C2H4,bolsig:C2H2^+->C2H2,bolsig:C3H8^+->C3H8,bolsig:C3H6^+->C3H6,bolsig:CH4->CH3H,bolsig:CH4(V24)->CH3H,bolsig:CH4(V13)->CH3H,bolsig:CH4->CH2H2,bolsig:CH4(V24)->CH2H2,bolsig:CH4(V13)->CH2H2,bolsig:C2H6->C2H4H2,bolsig:C2H6(V24)->C2H4H2,bolsig:C2H6(V13)->C2H4H2,E+C2H5^+=>C2H3+H+H,bolsig:C2H4->C2H2H2,bolsig:C2H4(V1)->C2H2H2,bolsig:C2H4(V2)->C2H2H2,E+C2H5^+=>C2H2+H2+H,bolsig:C3H6->C2H2CH4,bolsig:C3H6(V)->C2H2CH4,E+C2H5^+=>C2H2+H+H+H,bolsig:C2H4->C2H3H,bolsig:C2H4(V1)->C2H3H,bolsig:C2H4(V2)->C2H3H,bolsig:C3H8->C3H6H2,bolsig:C3H8(V1)->C3H6H2,bolsig:C3H8(V2)->C3H6H2,bolsig:CH4->CHH2H,bolsig:CH4(V24)->CHH2H,bolsig:CH4(V13)->CHH2H,bolsig:CH->CH,CH3+H=>CH4,CH3+CH3=>C2H6,C2H4+H=>C2H5,C2H4(V1)+H=>C2H5,C2H4(V2)+H=>C2H5,CH+CH4=>C2H4+H,CH+CH4(V24)=>C2H4+H,CH+CH4(V13)=>C2H4+H,C2H5+H=>C2H6,C2H5+C2H5=>C4H9H,CH2+H=>CH+H2,CH2+CH3=>C2H4+H,C2H5+H=>CH3+CH3,CH4+CH4^+=>CH3+CH5^+,CH4(V24)+CH4^+=>CH3+CH5^+,CH4(V13)+CH4^+=>CH3+CH5^+,CH3+C2H5=>C3H8,CH3+C2H3=>C3H6,C3H6+H=>C3H7,C3H6(V)+H=>C3H7,C4H9H+CH2=>C5H12,C3H7+H2=>C3H8+H,C2H6+CH5^+=>CH4+H2+C2H5^+,C2H6(V24)+CH5^+=>CH4+H2+C2H5^+,C2H6(V13)+CH5^+=>CH4+H2+C2H5^+,C2H4+CH5^+=>CH4+C2H5^+,C2H4(V1)+CH5^+=>CH4+C2H5^+,C2H4(V2)+CH5^+=>CH4+C2H5^+,C3H7+H=>C3H8,C2H3+H=>C2H2+H2,C3H8+CH2=>C4H9H,C3H8(V1)+CH2=>C4H9H,C3H8(V2)+CH2=>C4H9H,CH4+CH3^+=>H2+C2H5^+,CH4(V24)+CH3^+=>H2+C2H5^+,CH4(V13)+CH3^+=>H2+C2H5^+,H+H=>H2
731,34.7,5054348557719.992,3868392093930.013,649278.2994242528,386553.72786989005,139233614511.04605,123058673397.76015,13617.80532052637,10827.35998504175,2411964176.5893435,8536048287.497396,2.0612323158510897,25.330283829953643,2025264359.709227,6607411870.531492,1330578302.3981028,38.038076929992016,402.20688672104234,16.55736531949663,108397754610.83945,134494559463.65747,17051.077703852658,25679.88711917722,4416576545.413323,131.06398492852972,11.040357941429223,6475.7948418954,0.000822521426361933,0.0006298013585523978,43.900070087818264,4.24000530470706e-06,3.7477393034393167e-06,13.75106599824088,1.144217361444876e-08,4.0494881332793373e-08,24.437082106676318,4.5448261796705396e-07,1.4823896449179655e-06,2.9854481794170733e-07,22.344001042109518,3.4158317347529336e-06,4.238475729156794e-06,3.292782659161271,9.72626057200694e-08,2.5628854556201055e-13,1.0210518185577169e-07,0.0008601509734031177,0.0011556988234272755,0.002333150049894166,0.00036141041709448086,0.0001988022065935207,2454276333609197.0,311560808.9031366,238561522.8027172,1.0967628148524013e+18,139255229887.36368,106627128170.71027,6.385221386173257e+17,61621035619.489105,54466858159.47321,8164.043255646221,34468626296919.23,101462.56324934721,28669.14023578785,5390.467502599572,30645201693304.836,904752.2082030233,2368.2153421465127,2.2458397849781974e+17,661151421.9598026,186814195.1655157,13085.760877350993,0.0024800433360074006,0.0019986941394979914,1.925090092988526e+18,244667450799.7336,187340942227.67203,2601442910284456.5,109.7453961543349,1349583.922702542,2.796371615746286e+18,7736906093.686909,2186163490.2084985,1.9321288289326262e+18,244663064191.83722,187337804473.99457,1.160896329931957e+18,3.477180792600351e+17,9646543584042458.0,4.8819175476429216e+17,5.3497244983246086e+17,150706475.7798378,0.0008225207863619329,0.0006298009786523977,4.041113187214065e+17,1.5141427075646374e+17,1.3720510386212842e+17,3895276571.463885,4.506846815485287e+17,1.372037460559531e+17,8673.461704341102,0.0004499512589070028,0.0003977217749240623,1008246.3708315197,1.0605162866270638e-05,2.9970301297956576e-06,1247140670027.569,7.312561049673176e+16,1.4823600422314045e+17,24720303822.92865,19921894449.31655,11.034946342942492,1.50784155051899e-06,1.154532416211506e-06,0.0011010000660125706
732,34.9,5079696557719.991,3887761293930.0127,656111.6994242527,390615.52786989,140317834511.04602,124016693397.76013,13782.035320526365,10957.887985041747,2428548776.589343,8594750287.497395,2.078887915851089,25.547303829953638,2048904359.7092266,6684567870.53149,1346113702.3981025,38.702656929992,409.2378867210422,16.846745319496623,109717374610.83942,136131599463.65744,17358.13770385265,26142.24711917721,4459158545.413322,132.63950492852967,11.103441941429221,6508.5828418954,0.0008312358263619328,0.0006364705585523977,44.244310087818256,4.291419304707059e-06,3.7931773034393156e-06,13.846481998240879,1.1540985614448758e-08,4.084462133279336e-08,24.724762106676312,4.624750179670538e-07,1.508465644917965e-06,3.037958179417072e-07,22.61766104210951,3.4776377347529325e-06,4.315159729156792e-06,3.3247426591612705,9.843868572006937e-08,2.5794916556201053e-13,1.0210636813577169e-07,0.0008725693734031175,0.0011706926234272752,0.002374252049894165,0.0003680640170944807,0.00020198240659352064,2466680333609196.5,314857608.90313655,241084522.80271715,1.1023092148524012e+18,140729369887.36365,107755308170.71024,6.435109386173256e+17,62366115619.48909,55125338159.4732,8210.64725564622,34706866296919.227,102335.7832493472,28915.840235787844,5421.237502599572,30941441693304.83,915653.408203023,2381.7341421465126,2.261375384978197e+17,666845821.9598025,188423035.16551566,13245.38887735099,0.0025247733360073995,0.0020347441394979906,1.9348570929885258e+18,247263450799.73355,189327602227.672,2616474310284456.0,110.19639615433489,1357029.322702542,2.8107678157462856e+18,7789674093.686908,2201071890.208498,1.941887628932626e+18,247256864191.83716,189322824473.99454,1.166021729931957e+18,3.49963679260035e+17,9653444784042458.0,4.8940295476429216e+17,5.373344498324608e+17,150706508.56783777,0.0008312351863619328,0.0006364701786523977,4.0652931872140646e+17,1.525401507564637e+17,1.382939038621284e+17,3935342571.463884,4.5384868154852864e+17,1.3829254605595309e+17,8702.905704341101,0.0004543486589070027,0.0004016081749240622,1008249.7144315197,1.0617418666270638e-05,3.0004927297956575e-06,1249736670027.569,7.355323049673174e+16,1.494003442231404e+17,25046563822.928642,20184854449.316547,11.098202342942491,1.5246543505189896e-06,1.1673994162115056e-06,0.0011024534860125707
733,35.1,5105004557719.991,3907100093930.013,662973.4994242528,394694.12786989,141402274511.04605,124974893397.76015,13946.971320526367,11088.975985041749,2445136376.589343,8653462287.497395,2.0965731158510894,25.76468382995364,2072680359.7092268,6762169870.531491,1361738902.3981028,39.37493692999201,416.3504867210423,17.13948531949663,111044774610.83943,137778299463.65747,17668.837703852656,26610.087119177217,4501848545.413323,134.2224849285297,11.166479941429222,6541.3188418954005,0.000839986426361933,0.0006431673585523978,44.58863008781826,4.34305330470706e-06,3.838811303439317e-06,13.94191399824088,1.163996361444876e-08,4.1194941332793366e-08,25.014102106676315,4.705602179670539e-07,1.5348436449179652e-06,3.091076179417073e-07,22.892941042109513,3.5401777347529334e-06,4.392753729156793e-06,3.356784659161271,9.962034572006939e-08,2.5965274556201055e-13,1.0210755421577169e-07,0.0008850835734031177,0.0011857886234272754,0.0024158320498941658,0.0003747982170944808,0.00020519300659352068,2479064933609196.5,318168208.9031366,243618122.80271718,1.1078468148524013e+18,142209649887.36368,108888168170.71025,6.485007386173257e+17,63114395619.4891,55786638159.473206,8257.24525564622,34945146296919.23,103210.4632493472,29162.960235787847,5452.005502599572,31238441693304.832,926606.4082030231,2395.251342146513,2.2769135849781974e+17,672549821.9598026,190034575.1655157,13405.956877350993,0.0025700333360074,0.002071222139497991,1.944608692988526e+18,249870250799.73358,191322522227.67203,2631503910284456.0,110.6463161543349,1364464.722702542,2.8251420157462856e+18,7842442093.686909,2215980290.208498,1.9516310289326262e+18,249861464191.8372,191316064473.99457,1.171136129931957e+18,3.522076792600351e+17,9660294384042458.0,4.9060639476429216e+17,5.3969124983246086e+17,150706541.30383778,0.0008399857863619329,0.0006431669786523978,4.089447187214065e+17,1.5366655075646374e+17,1.3938362386212842e+17,3975530571.4638844,4.570114815485287e+17,1.393822660559531e+17,8732.303704341102,0.0004587572589070028,0.00040550437492406223,1008253.0528315197,1.0629673666270638e-05,3.0039551297956576e-06,1252316270027.569,7.398059049673174e+16,1.5056488422314045e+17,25374823822.928646,20449414449.31655,11.163006342942492,1.5419767505189897e-06,1.1806562162115058e-06,0.0011039018260125706
734,35.3,5130272557719.99,3926408693930.0127,669863.6994242526,398789.5278698899,142486894511.04602,125933253397.76013,14112.605320526363,11220.617985041747,2461726576.5893426,8712182287.497393,2.114288115851089,25.982443829953635,2096592359.7092264,6840217870.531489,1377454102.3981025,40.054976929991994,423.54528672104215,17.435605319496624,112379934610.8394,139434639463.65744,17983.19770385265,27083.447119177206,4544644545.413322,135.81288492852966,11.229471941429221,6574.0028418954,0.0008487732263619328,0.0006498917585523976,44.93301008781825,4.3949073047070585e-06,3.884637303439316e-06,14.037359998240877,1.1739107614448757e-08,4.154586133279336e-08,25.30510210667631,4.787386179670538e-07,1.5615256449179646e-06,3.144808179417072e-07,23.169841042109507,3.603455734752932e-06,4.471263729156792e-06,3.3889066591612704,1.0080754572006937e-07,2.613121855620105e-13,1.0210874009577169e-07,0.0008976933734031174,0.0012009868234272752,0.0024578940498941647,0.00038161361709448065,0.0002084342065935206,2491430133609196.0,321492408.90313655,246162122.80271712,1.1133758148524012e+18,143696029887.36365,110025688170.71022,6.534913386173256e+17,63865835619.48908,56450738159.47319,8303.837255646218,35183466296919.227,104086.62324934718,29410.50023578784,5482.769502599571,31536181693304.824,937610.8082030229,2408.7669421465125,2.292454184978197e+17,678263421.9598025,191648835.16551566,13567.464877350989,0.0026158273360073992,0.0021081321394979904,1.9543450929885258e+18,252487650799.73352,193325722227.672,2646531710284455.5,111.09513615433488,1371889.922702542,2.839494415746285e+18,7895210093.686908,2230888490.2084975,1.961359228932626e+18,252476664191.83713,193317464473.99454,1.176239729931957e+18,3.54449879260035e+17,9667092984042458.0,4.9180213476429216e+17,5.420430498324608e+17,150706573.98783776,0.0008487725863619328,0.0006498913786523976,4.1135751872140646e+17,1.547934507564637e+17,1.404742238621284e+17,4015838571.4638834,4.6017328154852864e+17,1.4047286605595309e+17,8761.655704341101,0.0004631768589070027,0.00040941017492406213,1008256.3858315197,1.0641927866270637e-05,3.0074173297956573e-06,1254879670027.569,7.440769049673173e+16,1.517296042231404e+17,25705063822.92864,20715594449.316547,11.22604234294249,1.5589229505189894e-06,1.1936250162115056e-06,0.0011053451460125705
735,35.5,5155500557719.99,3945684493930.013,676781.6994242527,402901.12786988996,143571594511.04605,126891653397.76015,14278.915320526366,11352.793985041748,2478317376.5893426,8770906287.497393,2.132028115851089,26.20050382995364,2120636359.7092266,6918697870.53149,1393256302.3981028,40.742676929992,430.82128672104227,17.735065319496627,113722754610.83942,141100419463.65747,18301.217703852653,27562.307119177214,4587540545.413323,137.41048492852968,11.292451941429222,6606.6548418954,0.000857601026361933,0.0006566475585523977,45.27761008781826,4.447003304707059e-06,3.930677303439316e-06,14.132873998240878,1.183845761444876e-08,4.189750133279337e-08,25.597942106676314,4.870158179670539e-07,1.588529644917965e-06,3.1991881794170727e-07,23.448501042109513,3.6675097347529327e-06,4.550735729156792e-06,3.421122659161271,1.0200082572006938e-07,2.629632655620105e-13,1.0210992715577168e-07,0.0009104051734031176,0.0012162962234272753,0.0025004660498941654,0.00038851421709448075,0.00021170760659352064,2503781733609196.0,324831808.9031366,248717722.80271715,1.1188990148524013e+18,145189249887.36368,111168428170.71024,6.584835386173257e+17,64620555619.48909,57117738159.4732,8350.42525564622,35421866296919.23,104964.36324934718,29658.480235787843,5513.529502599571,31834681693304.83,948667.4082030231,2422.2809421465126,2.3080021849781974e+17,683987621.9598026,193266075.1655157,13729.930877350991,0.0026621633360074,0.002145478139497991,1.964073292988526e+18,255117650799.73355,195338522227.67203,2661573710284455.5,111.54317615433489,1379305.722702542,2.853833615746285e+18,7948002093.686909,2245803690.2084975,1.9710792289326262e+18,255104464191.83716,195328464473.99457,1.181336729931957e+18,3.56691279260035e+17,9673848784042458.0,4.9299091476429216e+17,5.4439184983246086e+17,150706606.63983777,0.0008576003863619329,0.0006566471786523977,4.137683187214065e+17,1.5592105075646374e+17,1.4156634386212842e+17,4056290571.463884,4.633354815485287e+17,1.415649660559531e+17,8790.979704341102,0.0004676098589070028,0.00041332797492406217,1008259.7156315197,1.0654186666270636e-05,3.010880729795657e-06,1257430070027.569,7.483485049673173e+16,1.5289508422314045e+17,26037463822.928642,20983494449.31655,11.288642342942492,1.5758473505189896e-06,1.206577016211506e-06,0.0011067852660125706
736,35.7,5180688557719.99,3964930093930.0137,683727.8994242528,407029.32786989,144656434511.04608,127850193397.76016,14445.91132052637,11485.513985041749,2494910176.5893426,8829636287.497393,2.1497943158510893,26.418883829953643,2144818359.7092268,6997623870.531491,1409148302.398103,41.43821692999201,438.18028672104236,18.037945319496632,115073314610.83943,142775819463.6575,18622.95770385266,28046.74711917722,4630540545.413324,139.0153249285297,11.355389941429223,6639.256841895401,0.0008664648263619331,0.0006634307585523978,45.622250087818266,4.49931330470706e-06,3.976907303439317e-06,14.22839999824088,1.193795361444876e-08,4.2249661332793374e-08,25.89246210667632,4.95387217967054e-07,1.6158416449179655e-06,3.2541881794170736e-07,23.728761042109518,3.7323097347529337e-06,4.631133729156794e-06,3.453416659161271,1.031995257200694e-07,2.6468968556201057e-13,1.0211111401577168e-07,0.0009232127734031178,0.0012317078234272757,0.002543524049894166,0.00039549681709448084,0.00021501180659352069,2516113933609196.0,328184608.9031367,251283722.80271718,1.1244136148524014e+18,146688529887.3637,112315808170.71025,6.634765386173258e+17,65378395619.4891,57787478159.473206,8397.00725564622,35660306296919.23,105843.3832493472,29906.820235787847,5544.285502599571,32133901693304.832,959774.2082030233,2435.7933421465127,2.3235519849781978e+17,689720221.9598027,194885695.16551572,13893.334877350993,0.0027090393360074006,0.0021832601394979915,1.9737862929885263e+18,257758450799.73358,197359522227.67206,2676613910284455.5,111.9901961543349,1386712.3227025422,2.868151015746285e+18,8000784093.68691,2260716290.2084975,1.9807838289326264e+18,257742864191.8372,197347664473.9946,1.186423129931957e+18,3.58930879260035e+17,9680554984042458.0,4.9417219476429216e+17,5.467358498324609e+17,150706639.24183777,0.0008664641863619331,0.0006634303786523977,4.161767187214066e+17,1.5704911075646374e+17,1.4265928386212843e+17,4096858571.4638844,4.664964815485288e+17,1.4265790605595312e+17,8820.257704341102,0.00047205365890700285,0.0004172551749240622,1008263.0400315197,1.0666442866270636e-05,3.014343329795657e-06,1259964470027.569,7.526173049673173e+16,1.5406070422314048e+17,26371843822.928646,21252994449.316555,11.354008342942493,1.5936189505189898e-06,1.2201772162115062e-06,0.0011082205260125706
737,35.9,5205836557719.989,3984145493930.013,690702.0994242526,411174.12786988996,145741394511.04605,128808833397.76015,14613.585320526367,11618.773985041746,2511504576.589342,8888372287.49739,2.167587115851089,26.637603829953637,2169136359.709226,7076995870.531489,1425129902.3981028,42.141636929991996,445.6226867210422,18.344245319496626,116431634610.8394,144460839463.65747,18948.41770385265,28536.80711917721,4673642545.413323,140.62738492852966,11.418283941429221,6671.8068418954,0.000875364226361933,0.0006702413585523976,45.966930087818255,4.551835304707059e-06,4.023325303439316e-06,14.323935998240877,1.2037599614448757e-08,4.260236133279337e-08,26.188642106676312,5.038536179670538e-07,1.643463644917965e-06,3.3098121794170723e-07,24.010621042109513,3.797859734752932e-06,4.712463729156792e-06,3.4857866591612705,1.0440360572006938e-07,2.6636210556201054e-13,1.0211230067577168e-07,0.0009361163734031175,0.0012472216234272753,0.0025870720498941653,0.0004025620170944807,0.00021834660659352063,2528426933609195.5,331551008.9031366,253859922.80271712,1.1299196148524013e+18,148193869887.36368,113467808170.71022,6.684699386173257e+17,66139315619.48908,58459938159.47319,8443.58325564622,35898766296919.22,106723.72324934718,30155.54023578784,5575.03950259957,32433841693304.824,970930.808203023,2449.3041421465123,2.3391033849781974e+17,695461421.9598026,196507755.1655157,14057.67687735099,0.0027564573360073998,0.0022214781394979907,1.983484092988526e+18,260409850799.73352,199388522227.67203,2691652310284455.0,112.43617615433489,1394109.722702542,2.8824466157462845e+18,8053560093.686909,2275627090.208497,1.9904732289326262e+18,260392064191.83713,199374864473.99457,1.191498729931957e+18,3.6116867926003494e+17,9687211984042458.0,4.9534605476429216e+17,5.4907484983246086e+17,150706671.79183778,0.000875363586361933,0.0006702409786523976,4.185825187214065e+17,1.581776107564637e+17,1.4375302386212842e+17,4137542571.4638834,4.696560815485287e+17,1.437516460559531e+17,8849.489704341102,0.00047650805890700276,0.0004211917749240621,1008266.3592315197,1.0678696866270635e-05,3.017805329795657e-06,1262483070027.569,7.568833049673171e+16,1.5522644422314045e+17,26708203822.92864,21524094449.316547,11.417240342942492,1.6109069505189895e-06,1.233407416211506e-06,0.0011096509460125706
738,36.1,5230946557719.989,4003330893930.0137,697704.0994242528,415335.52786989004,146826454511.04608,129767553397.76016,14781.933320526368,11752.567985041747,2528100576.589342,8947114287.49739,2.1854071158510893,26.85666382995364,2193590359.7092266,7156813870.53149,1441201102.398103,42.852976929992,453.14888672104235,18.65400531949663,117797694610.83942,146155459463.6575,19277.617703852655,29032.50711917722,4716844545.413324,142.24660492852968,11.481133941429222,6704.306841895401,0.0008842992263619332,0.0006770791585523977,46.31163008781826,4.60456930470706e-06,4.069929303439317e-06,14.41947999824088,1.2137397614448758e-08,4.2955601332793375e-08,26.486482106676316,5.124154179670539e-07,1.6713976449179655e-06,3.3660621794170734e-07,24.294101042109517,3.864165734752933e-06,4.794729729156793e-06,3.518232659161271,1.0561304572006939e-07,2.6803016556201054e-13,1.0211348711577168e-07,0.0009491157734031177,0.0012628376234272755,0.002631112049894166,0.0004097102170944808,0.00022171220659352066,2540720733609195.5,334930808.9031367,256446522.80271715,1.1354168148524014e+18,149705209887.3637,114624388170.71024,6.734639386173258e+17,66903275619.48909,59135098159.4732,8490.15525564622,36137246296919.22,107605.40324934719,30404.640235787843,5605.78950259957,32734481693304.83,982137.0082030232,2462.8135421465126,2.3546561849781978e+17,701211421.9598027,198132295.16551572,14222.954877350992,0.0028044213360074004,0.002260136139497991,1.9931666929885263e+18,263071850799.73355,201425722227.67206,2706688910284455.0,112.88111615433489,1401497.5227025421,2.8967204157462845e+18,8106332093.68691,2290536490.208497,2.0001474289326264e+18,263051664191.83716,201410264473.9946,1.196563729931957e+18,3.6340447926003494e+17,9693820384042458.0,4.9651255476429216e+17,5.514090498324609e+17,150706704.29183778,0.0008842985863619331,0.0006770787786523977,4.209859187214066e+17,1.5930653075646374e+17,1.4484754386212842e+17,4178342571.463884,4.728144815485288e+17,1.4484616605595312e+17,8878.675704341102,0.00048097285890700284,0.00042513757492406215,1008269.6732315198,1.0690949266270635e-05,3.021266929795657e-06,1264986070027.569,7.611465049673171e+16,1.5639230422314048e+17,27046543822.928642,21796794449.31655,11.480220342942493,1.6282217505189896e-06,1.246658016211506e-06,0.0011110765860125706
739,36.3,5256016557719.988,4022484093930.013,704733.6994242526,419512.72786988993,147911514511.04605,130726253397.76015,14950.933320526365,11886.877985041745,2544696576.5893416,9005856287.497389,2.2032521158510887,27.076023829953634,2218176359.709226,7237063870.531488,1457359502.3981028,43.57215692999199,460.75828672104217,18.967185319496622,119171374610.83939,147859519463.65747,19610.557703852646,29533.827119177207,4760142545.413323,143.87280492852963,11.543967941429221,6736.7728418954,0.000893274226361933,0.0006839473585523976,46.65651008781825,4.6575333047070595e-06,4.1167373034393156e-06,14.515079998240877,1.2237395614448757e-08,4.3309541332793367e-08,26.78614210667631,5.210776179670537e-07,1.699659644917965e-06,3.4229741794170724e-07,24.579321042109513,3.931261734752932e-06,4.877975729156792e-06,3.5507686591612706,1.0682834572006937e-07,2.696963255620105e-13,1.0211467457577168e-07,0.0009622163734031175,0.001278563823427275,0.0026756700498941654,0.0004169452170944807,0.0002251104065935206,2553000133609195.0,338325408.9031366,259044322.8027171,1.1409080148524013e+18,151223229887.36368,115786068170.7102,6.784589386173257e+17,67670395619.489075,59813038159.47318,8536.721255646218,36375806296919.21,108488.62324934718,30654.180235787837,5636.53550259957,33035841693304.82,993393.808203023,2476.3213421465125,2.3702147849781974e+17,706971621.9598026,199759735.1655157,14389.184877350988,0.0028529393360073995,0.0022992421394979904,2.002840292988526e+18,265746050799.7335,203472122227.67203,2721737710284454.5,113.32527615433489,1408875.922702542,2.910979815746284e+18,8159126093.686909,2305451890.2084966,2.0098124289326262e+18,265723464191.8371,203455064473.99457,1.201621929931957e+18,3.656392792600349e+17,9700387184042458.0,4.9767229476429216e+17,5.5374004983246086e+17,150706736.75783777,0.000893273586361933,0.0006839469786523976,4.233871187214065e+17,1.604360307564637e+17,1.459434038621284e+17,4219276571.463883,4.759728815485287e+17,1.459420260559531e+17,8907.8297043411,0.0004854502589070027,0.00042909457492406206,1008272.9838315197,1.0703206066270634e-05,3.0247297297956568e-06,1267476270027.569,7.65409704967317e+16,1.5755876422314045e+17,27387003822.928635,22071194449.316544,11.543014342942492,1.6455809505189893e-06,1.2599424162115057e-06,0.0011124990060125705
740,36.5,5281046557719.988,4041607293930.0137,711790.8994242527,423706.32786988997,148996614511.04608,131685013397.76016,15120.593320526366,12021.711985041748,2561293376.5893416,9064600287.497389,2.221120715851089,27.29568382995364,2242898359.7092266,7317759870.531489,1473607502.398103,44.299336929992,468.4524867210423,19.283865319496627,120552794610.8394,149573159463.6575,19947.29770385265,30040.847119177215,4803538545.413324,145.50600492852965,11.606761941429221,6769.186841895401,0.0009022846263619331,0.0006908425585523977,47.00141008781825,4.71070530470706e-06,4.163727303439316e-06,14.610683998240878,1.2337525614448758e-08,4.366396133279337e-08,27.087462106676313,5.298364179670538e-07,1.7282356449179653e-06,3.480520179417073e-07,24.86614104210952,3.999119734752933e-06,4.962167729156793e-06,3.5833766591612712,1.0804886572006938e-07,2.7133358556201056e-13,1.0211586183577168e-07,0.0009754129734031176,0.0012943924234272753,0.002720728049894166,0.0004242642170944808,0.00022853940659352064,2565260333609195.0,341733408.9031367,261652322.80271712,1.1463906148524014e+18,152747209887.3637,116952308170.71022,6.834543386173258e+17,68440495619.48908,60493618159.47319,8583.28125564622,36614366296919.21,109373.02324934718,30904.04023578784,5667.27750259957,33337881693304.824,1004699.2082030232,2489.8275421465128,2.3857741849781978e+17,712739621.9598027,201389335.16551572,14556.350877350991,0.0029020093360074004,0.002338792139497991,2.0124986929885263e+18,268430850799.73352,205526722227.67206,2736784710284454.5,113.7684561543349,1416245.5227025421,2.925217615746284e+18,8211906093.68691,2320363690.2084966,2.0194622289326264e+18,268405864191.83713,205507864473.9946,1.206669529931957e+18,3.678720792600349e+17,9706906584042458.0,4.9882485476429216e+17,5.560662498324609e+17,150706769.17183778,0.000902283986361933,0.0006908421786523977,4.257859187214066e+17,1.6156591075646374e+17,1.470400038621284e+17,4260322571.4638834,4.791298815485288e+17,1.470386260559531e+17,8936.9397043411,0.0004899378589070028,0.0004330605749240621,1008276.2892315197,1.0715459266270633e-05,3.0281915297956567e-06,1269951270027.569,7.69669904967317e+16,1.5872530422314048e+17,27729423822.92864,22347194449.316547,11.604632342942493,1.6627091505189895e-06,1.2730498162115058e-06,0.0011139167860125705
741,36.7,5306036557719.988,4060700493930.014,718875.6994242527,427916.32786989,150081754511.0461,132643793397.76018,15290.905320526368,12157.06398504175,2577890776.5893416,9123346287.497389,2.239013915851089,27.515643829953643,2267756359.709227,7398899870.53149,1489944902.3981032,45.034576929992014,476.23208672104244,19.60404531949663,121941934610.83942,151296379463.65753,20287.837703852656,30553.60711917722,4847030545.413325,147.14616492852969,11.669513941429223,6801.550841895401,0.0009113302263619332,0.0006977645585523978,47.34631008781825,4.7640813047070605e-06,4.210897303439317e-06,14.70629199824088,1.243779361444876e-08,4.401886133279338e-08,27.390442106676318,5.386922179670539e-07,1.7571296449179656e-06,3.538704179417074e-07,25.154561042109524,4.067745734752934e-06,5.047313729156794e-06,3.6160566591612717,1.092745857200694e-07,2.7302292556201056e-13,1.0211704887577168e-07,0.0009887053734031178,0.0013103232234272756,0.0027662860498941667,0.0004316676170944809,0.00023199960659352068,2577501333609195.0,345154808.90313673,264270522.80271715,1.1518646148524015e+18,154277149887.36374,118123088170.71024,6.88449738617326e+17,69213555619.48909,61176818159.4732,8629.83525564622,36852946296919.21,110258.62324934719,31154.240235787845,5698.01550259957,33640581693304.83,1016052.6082030233,2503.332142146513,2.401334184978198e+17,718515421.9598029,203021175.16551575,14724.450877350993,0.002951635336007401,0.0023787901394979917,2.0221418929885266e+18,271126050799.73355,207589322227.6721,2751829910284454.5,114.2106361543349,1423606.3227025422,2.939433615746284e+18,8264676093.686911,2335272490.2084966,2.0290968289326267e+18,271098664191.83716,207568464473.99463,1.211706729931957e+18,3.701028792600349e+17,9713379184042458.0,4.9997031476429216e+17,5.58387449832461e+17,150706801.53583777,0.0009113295863619332,0.0006977641786523978,4.2818211872140666e+17,1.6269615075646374e+17,1.481373038621284e+17,4301478571.463884,4.8228528154852883e+17,1.481359260559531e+17,8966.003704341101,0.0004944354589070029,0.0004370353749240622,1008279.5894315197,1.0727709666270633e-05,3.0316525297956568e-06,1272411070027.569,7.73927104967317e+16,1.598918842231405e+17,28073823822.928642,22624774449.31655,11.668122342942494,1.6804543505189898e-06,1.286629216211506e-06,0.0011153299660125705
