Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A],
2025-10-31-,17,5,2,1.77,49.44,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,100.3,100.1,0,90.3,85.7,85.5,95.1,97.9,103.6,105.5,102.2,89.1,110.2,124.6,105.4,110,88.8,90.5,103.4,76.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,3,1.78,49.45,-1.58,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.3,85.7,85.5,95.1,97.9,103.6,105.5,102.2,89.1,110.2,124.6,105.4,110,88.8,90.5,103.4,76.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,4,1.8,49.44,-1.57,-1.52,-1,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.4,86.9,86.8,96.5,99.5,105.1,107,103.6,89.1,111.8,124.6,107.1,110,88.8,90.5,103.4,76.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,5,1.82,49.44,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.4,86.9,86.8,96.5,99.5,105.1,107,103.6,90.3,111.8,126.5,107.1,111.6,90.1,91.8,105.1,77.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,6,1.83,49.46,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.4,86.9,86.8,96.5,99.5,105.1,107,103.6,90.3,111.8,126.5,107.1,111.6,90.1,91.8,105.1,77.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,7,1.85,49.45,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.4,88.1,88,97.8,100.8,106.7,108.6,105.1,91.5,113.6,128.4,108.8,113.5,90.1,91.8,105.1,77.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,8,1.87,49.45,-1.57,-1.52,-1,-0.08,-0.3,200,99.9,0,100.2,100.1,0,90.4,88.1,88,97.8,100.8,106.7,108.6,105.1,91.5,113.6,128.4,108.8,113.5,91.5,93.3,106.6,78.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,9,1.88,49.45,-1.56,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100.1,100.1,0,90.4,88.1,88,97.8,100.8,106.7,108.6,105.1,91.5,113.6,128.4,108.8,113.5,91.5,93.3,106.6,78.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,10,1.9,49.46,-1.58,-1.52,-1.01,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,89.5,89.2,99.3,102.3,108.2,110.1,106.5,92.8,115.2,130.2,110.5,115.2,91.5,93.3,106.6,78.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,11,1.92,49.45,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,89.5,89.2,99.3,102.3,108.2,110.1,106.5,92.8,115.2,130.2,110.5,115.2,92.9,94.7,108.3,79.9,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,12,1.93,49.46,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,89.5,89.2,99.3,102.3,108.2,110.1,106.5,92.8,115.2,130.2,110.5,115.2,92.9,94.7,108.3,79.9,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,13,1.95,49.45,-1.59,-1.53,-1.03,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,90.6,90.5,100.7,103.7,109.8,111.7,108.1,94,116.9,132.2,112.1,117.1,94.4,94.7,109.8,79.9,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,14,1.97,49.45,-1.59,-1.53,-1.01,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,90.6,90.5,100.7,103.7,109.8,111.7,108.1,94,116.9,132.2,112.1,117.1,94.4,96.3,109.8,81.1,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,15,1.98,49.46,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,100.1,100.1,0,90.4,90.6,90.5,100.7,103.7,109.8,111.7,108.1,94,116.9,132.2,112.1,117.1,94.4,96.3,109.8,81.1,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,16,2,49.47,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,100.1,100.1,0,90.4,91.9,91.8,102.1,105.2,111.3,113.3,109.5,95.3,118.7,134,113.9,118.8,95.8,96.3,111.4,81.1,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,17,2.02,49.47,-1.57,-1.52,-1,-0.08,-0.3,200,99.9,0,100.1,100.1,0,90.4,91.9,91.8,102.1,105.2,111.3,113.3,109.5,95.3,118.7,134,113.9,118.8,95.8,97.7,111.4,82.3,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,18,2.03,49.47,-1.58,-1.52,-1.02,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,93.2,91.8,103.6,105.2,112.8,113.3,109.5,95.3,118.7,134,113.9,118.8,95.8,97.7,111.4,82.3,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,19,2.05,49.46,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,93.2,93,103.6,106.7,112.8,114.8,111,96.6,120.3,136,115.6,120.6,97.1,97.7,113.1,82.3,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,20,2.07,49.44,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,100.1,100,0,90.4,93.2,93,103.6,106.7,112.8,114.8,111,96.6,120.3,136,115.6,120.6,97.1,99.1,113.1,83.4,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,21,2.08,49.47,-1.58,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100,100,0,90.3,94.3,93,105,106.7,114.4,114.8,111,96.6,120.3,136,115.6,120.6,97.1,99.1,113.1,83.4,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,22,2.1,49.45,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100,100,0,90.3,94.3,94.3,105,108.1,114.4,116.4,112.6,97.8,122.1,138,117.2,122.5,98.6,100.7,114.6,84.5,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,23,2.12,49.45,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,100,100,0,90.3,94.3,94.3,105,108.1,114.4,116.4,112.6,97.8,122.1,138,117.2,122.5,98.6,100.7,114.6,84.5,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,24,2.13,49.47,-1.57,-1.51,-1.01,-0.08,-0.3,200,99.9,0,100,100,0,90.4,95.6,95.6,106.5,109.7,115.9,118,112.6,97.8,122.1,138,117.2,122.5,98.6,100.7,114.6,84.5,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,25,2.15,49.46,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100,100,0,90.4,95.6,95.6,106.5,109.7,115.9,118,113.9,99.1,123.8,139.7,119,124.2,100,102,116.3,85.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,26,2.17,49.47,-1.58,-1.53,-1.02,-0.08,-0.3,200,99.9,0,100,100,0,90.4,95.6,95.6,106.5,109.7,115.9,118,113.9,99.1,123.8,139.7,119,124.2,100,102,116.3,85.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,27,2.18,49.45,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,100,100,0,90.4,96.7,96.8,107.9,111,117.5,119.5,113.9,99.1,123.8,139.7,119,124.2,100,102,116.3,85.6,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,28,2.2,49.47,-1.58,-1.53,-0.99,-0.08,-0.3,200,99.9,0,100,100,0,90.4,96.7,96.8,107.9,111,117.5,119.5,115.5,100.3,125.5,141.6,120.6,126,101.4,103.5,117.9,86.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,29,2.22,49.45,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,96.7,96.8,107.9,111,117.5,119.5,115.5,100.3,125.5,141.6,120.6,126,101.4,103.5,117.9,86.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,30,2.23,49.47,-1.57,-1.52,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.3,98,98.1,109.3,112.6,118.9,121.1,116.9,100.3,127.2,141.6,122.4,126,101.4,103.5,117.9,86.8,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,31,2.25,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.9,100,0,90.3,98,98.1,109.3,112.6,118.9,121.1,116.9,101.6,127.2,143.4,122.4,127.7,102.8,104.9,119.3,87.9,1448.5,1448.5,0.005,2.64,50,132
2025-10-31-,17,5,32,2.27,49.47,-1.57,-1.53,-0.99,-0.08,-0.3,200,99.9,0,99.9,100,0,90.3,98,98.1,109.3,112.6,118.9,121.1,116.9,101.6,127.2,143.4,122.4,127.7,102.8,104.9,119.3,87.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,33,2.28,49.46,-1.58,-1.54,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,99.1,99.2,110.7,113.9,120.5,122.5,118.3,102.8,128.9,145.3,124,129.3,102.8,104.9,119.3,87.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,34,2.3,49.51,-1.58,-1.54,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,99.1,99.2,110.7,113.9,120.5,122.5,118.3,102.8,128.9,145.3,124,129.3,104.3,106.3,120.8,89.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,35,2.32,49.45,-1.57,-1.51,-1,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,99.1,99.2,110.7,113.9,120.5,122.5,118.3,102.8,128.9,145.3,124,129.3,104.3,106.3,120.8,89.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,36,2.33,49.46,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,100.3,100.4,112.1,115.4,121.9,124,119.9,104,130.4,147.1,125.6,131.2,104.3,106.3,120.8,89.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,37,2.35,49.5,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,100.3,100.4,112.1,115.4,121.9,124,119.9,104,130.4,147.1,125.6,131.2,105.6,107.8,122.4,90.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,38,2.37,49.48,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,100.3,100.4,112.1,115.4,121.9,124,119.9,104,130.4,147.1,125.6,131.2,105.6,107.8,122.4,90.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,39,2.38,49.45,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,101.6,101.8,113.5,116.9,123.3,125.6,121.3,105.3,132.2,149,127.3,132.8,106.9,107.8,123.9,90.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,40,2.4,49.48,-1.59,-1.51,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,101.6,101.8,113.5,116.9,123.3,125.6,121.3,105.3,132.2,149,127.3,132.8,106.9,109.2,123.9,91.3,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,41,2.42,49.45,-1.58,-1.52,-1.01,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,102.7,101.8,114.8,116.9,124.9,125.6,121.3,105.3,132.2,149,127.3,132.8,106.9,109.2,123.9,91.3,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,42,2.43,49.47,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,102.7,102.9,114.8,118.2,124.9,127,122.7,106.6,133.8,150.7,129,134.5,108.5,110.7,125.4,92.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,43,2.45,49.51,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,102.7,102.9,114.8,118.2,124.9,127,122.7,106.6,133.8,150.7,129,134.5,108.5,110.7,125.4,92.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,44,2.47,49.48,-1.57,-1.54,-1.01,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.5,104,104.1,116.3,119.8,126.4,128.5,122.7,106.6,133.8,150.7,129,134.5,108.5,110.7,125.4,92.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,45,2.48,49.47,-1.57,-1.52,-1.01,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.5,104,104.1,116.3,119.8,126.4,128.5,124.2,107.9,135.4,152.5,130.7,136.3,109.8,112.1,126.9,93.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,46,2.5,49.45,-1.59,-1.52,-1.02,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.5,104,104.1,116.3,119.8,126.4,128.5,124.2,107.9,135.4,152.5,130.7,136.3,109.8,112.1,126.9,93.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,47,2.52,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.4,105.1,105.4,117.6,121.1,127.9,130.1,125.6,107.9,137.1,152.5,132.3,136.3,109.8,112.1,126.9,93.5,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,48,2.53,49.47,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.4,105.1,105.4,117.6,121.1,127.9,130.1,125.6,109.1,137.1,154.3,132.3,138,111.2,113.5,128.4,94.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,49,2.55,49.46,-1.57,-1.52,-1.02,-0.08,-0.3,200,99.9,0,99.9,99.9,0,90.4,105.1,105.4,117.6,121.1,127.9,130.1,125.6,109.1,137.1,154.3,132.3,138,111.2,113.5,128.4,94.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,50,2.57,49.51,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,106.3,106.6,119.1,122.5,129.3,131.5,127.1,110.3,138.7,156.1,133.9,139.6,111.2,113.5,128.4,94.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,51,2.58,49.49,-1.58,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.9,100,0,90.4,106.3,106.6,119.1,122.5,129.3,131.5,127.1,110.3,138.7,156.1,133.9,139.6,112.6,115,129.9,95.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,52,2.6,49.47,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.8,100,0,90.4,106.3,106.6,119.1,122.5,129.3,131.5,127.1,110.3,138.7,156.1,133.9,139.6,112.6,115,129.9,95.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,53,2.62,49.5,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.5,107.5,107.7,120.4,124,130.7,133,128.5,111.6,140.3,157.8,135.6,141.4,112.6,115,129.9,95.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,54,2.63,49.47,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.5,107.5,107.7,120.4,124,130.7,133,128.5,111.6,140.3,157.8,135.6,141.4,114,116.3,131.4,96.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,55,2.65,49.48,-1.58,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.5,107.5,107.7,120.4,124,130.7,133,128.5,111.6,140.3,157.8,135.6,141.4,114,116.3,131.4,96.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,56,2.67,49.47,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.5,108.6,109,121.7,125.4,132.3,134.5,129.9,112.8,142.1,159.6,137.2,143.1,115.4,116.3,132.7,96.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,57,2.68,49.46,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.5,108.6,109,121.7,125.4,132.3,134.5,129.9,112.8,142.1,159.6,137.2,143.1,115.4,117.7,132.7,98,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,58,2.7,49.47,-1.59,-1.53,-1,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.4,109.8,109,123.1,125.4,133.7,134.5,129.9,112.8,142.1,159.6,137.2,143.1,115.4,117.7,132.7,98,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,5,59,2.72,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.4,109.8,110.2,123.1,126.8,133.7,135.9,131.4,114.1,143.6,161.3,138.8,144.9,116.8,119.2,134.1,99.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,0,2.73,49.48,-1.57,-1.54,-1.02,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.4,109.8,110.2,123.1,126.8,133.7,135.9,131.4,114.1,143.6,161.3,138.8,144.9,116.8,119.2,134.1,99.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,1,2.75,49.47,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.4,111,111.3,124.5,128.3,135.1,137.5,131.4,114.1,143.6,161.3,138.8,144.9,116.8,119.2,134.1,99.1,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,2,2.77,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.8,99.9,0,90.4,111,111.3,124.5,128.3,135.1,137.5,132.8,115.4,145.3,163.1,140.5,146.4,118.2,120.5,135.7,100.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,3,2.78,49.48,-1.56,-1.52,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.4,111,111.3,124.5,128.3,135.1,137.5,132.8,115.4,145.3,163.1,140.5,146.4,118.2,120.5,135.7,100.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,4,2.8,49.48,-1.57,-1.54,-1.01,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,112.1,112.6,125.9,129.6,136.6,138.9,132.8,115.4,145.3,163.1,140.5,146.4,118.2,120.5,135.7,100.2,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,5,2.82,49.48,-1.57,-1.52,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,112.1,112.6,125.9,129.6,136.6,138.9,134.3,116.6,146.9,164.8,142.1,148.2,119.7,122,137,101.3,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,6,2.83,49.48,-1.58,-1.51,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,112.1,112.6,125.9,129.6,136.6,138.9,134.3,116.6,146.9,164.8,142.1,148.2,119.7,122,137,101.3,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,7,2.85,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,113.3,113.8,127.2,131.1,138,140.5,135.6,116.6,148.6,164.8,143.8,148.2,119.7,122,137,101.3,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,8,2.87,49.51,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,113.3,113.8,127.2,131.1,138,140.5,135.6,118,148.6,166.4,143.8,149.8,121,123.3,138.6,102.4,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,9,2.88,49.47,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,113.3,113.8,127.2,131.1,138,140.5,135.6,118,148.6,166.4,143.8,149.8,121,123.3,138.6,102.4,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,10,2.9,49.48,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,114.4,115,128.6,132.5,139.5,141.8,137.1,118,150.2,166.4,145.3,149.8,121,123.3,138.6,102.4,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,11,2.92,49.47,-1.57,-1.52,-1.02,-0.08,-0.3,200,99.9,0,99.7,99.9,0,90.5,114.4,115,128.6,132.5,139.5,141.8,137.1,119.2,150.2,168.2,145.3,151.4,122.4,124.7,140,103.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,12,2.93,49.5,-1.58,-1.53,-1,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,114.4,115,128.6,132.5,139.5,141.8,137.1,119.2,150.2,168.2,145.3,151.4,122.4,124.7,140,103.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,13,2.95,49.47,-1.59,-1.53,-1,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,115.5,116.1,129.9,133.9,140.9,143.4,138.5,120.4,151.7,169.8,146.9,153.2,122.4,124.7,140,103.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,14,2.97,49.51,-1.57,-1.53,-0.99,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,115.5,116.1,129.9,133.9,140.9,143.4,138.5,120.4,151.7,169.8,146.9,153.2,123.8,126.1,141.3,104.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,15,2.98,49.49,-1.56,-1.52,-1,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,115.5,116.1,129.9,133.9,140.9,143.4,138.5,120.4,151.7,169.8,146.9,153.2,123.8,126.1,141.3,104.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,16,3,49.47,-1.58,-1.53,-1,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,116.7,117.5,131.2,135.4,142.3,144.8,139.9,121.7,153.4,171.5,148.6,154.8,125.1,126.1,142.8,104.6,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,17,3.02,49.48,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,116.7,117.5,131.2,135.4,142.3,144.8,139.9,121.7,153.4,171.5,148.6,154.8,125.1,127.4,142.8,105.7,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,18,3.03,49.48,-1.58,-1.52,-1.01,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,117.9,117.5,132.6,135.4,143.8,144.8,139.9,121.7,153.4,171.5,148.6,154.8,125.1,127.4,142.8,105.7,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,19,3.05,49.48,-1.58,-1.52,-1,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,117.9,118.6,132.6,136.7,143.8,146.2,141.3,122.9,154.9,173.1,150.1,156.3,126.6,128.8,144.1,106.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,20,3.07,49.48,-1.57,-1.53,-1,-0.08,-0.3,200,99.9,0,99.5,99.9,0,90.5,117.9,118.6,132.6,136.7,143.8,146.2,141.3,122.9,154.9,173.1,150.1,156.3,126.6,128.8,144.1,106.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,21,3.08,49.51,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.5,99.9,0,90.4,119,119.7,133.8,138.1,145.1,147.7,141.3,122.9,154.9,173.1,150.1,156.3,126.6,128.8,144.1,106.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,22,3.1,49.48,-1.57,-1.51,-1,-0.08,-0.3,200,99.9,0,99.5,99.9,0,90.4,119,119.7,133.8,138.1,145.1,147.7,142.7,124.2,156.4,174.8,151.6,158,127.9,130.2,145.6,107.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,23,3.12,49.5,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.4,119,119.7,133.8,138.1,145.1,147.7,142.7,124.2,156.4,174.8,151.6,158,127.9,130.2,145.6,107.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,24,3.13,49.48,-1.57,-1.53,-1.02,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,120.1,120.9,135.1,139.5,146.6,149.1,142.7,124.2,156.4,174.8,151.6,158,127.9,130.2,145.6,107.8,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,25,3.15,49.47,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,120.1,120.9,135.1,139.5,146.6,149.1,144,125.5,158.1,176.4,153.3,159.6,129.2,131.4,146.9,108.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,26,3.17,49.48,-1.58,-1.52,-0.99,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,120.1,120.9,135.1,139.5,146.6,149.1,144,125.5,158.1,176.4,153.3,159.6,129.2,131.4,146.9,108.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,27,3.18,49.48,-1.57,-1.53,-1.01,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,121.2,122.1,136.5,140.8,148,150.5,145.5,125.5,159.6,176.4,154.8,159.6,129.2,131.4,146.9,108.9,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,28,3.2,49.48,-1.57,-1.54,-1.02,-0.08,-0.3,200,99.9,0,99.6,99.9,0,90.5,121.2,122.1,136.5,140.8,148,150.5,145.5,126.7,159.6,178,154.8,161.1,130.6,132.9,148.2,110,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,29,3.22,49.48,-1.59,-1.53,-1.02,-0.08,-0.3,200,100,0,99.6,99.9,0,90.5,121.2,122.1,136.5,140.8,148,150.5,145.5,126.7,159.6,178,154.8,161.1,130.6,132.9,148.2,110,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,30,3.23,49.47,-1.57,-1.52,-1,-0.08,-0.3,200,100,0,99.6,99.9,0,90.4,122.4,123.2,137.8,142.3,149.3,152,146.8,128,161.2,179.6,156.4,162.7,130.6,132.9,148.2,110,1448.5,1448.5,0.005,2.65,50,132.5
2025-10-31-,17,6,31,3.25,49.48,-1.56,-1.52,-1,-0.08,-0.3,200,100,0,99.6,99.9,0,90.4,122.4,123.2,137.8,142.3,149.3,152,146.8,128,161.2,179.6,156.4,162.7,131.9,134.1,149.6,111,1448.5,1448.5,0.005,2.65,50,132.5
