f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
8.220966497726835e-07,6.126656151274653e-16,360197.5428563882,0.0002758443248552,0.0133632724187463,0.0017165953991483,0.0339824131692012,0.6406863455630507,1.02040784880668,5.384235897670316,0.0043222963108155,0.0014564800734359,0.0116309285123509,0.0023961731691932,0.0086902101590293,0.0043642697437575,1491075504.7899418,0.0117451746925936,102675194227874.31,0.0001135603135753,0.1822321813928077,0.0675138130787297,0.0030155510519055,0.0075812669517393,0.0033483157900646,0.0091669197638057,0.0025480368648402,0.0219860717844408,0.016507233412045,0.0108136798271125,0.002988262312741,12.194590513020774,0.0080461521439729,4.508399774912448e-14,3.627174737995204,1547839100.7921991,0.6037974427826107,0.2499182220015225,Bayesian_Opt 10
8.217705024249717e-07,6.111946678491529e-16,360196.85739448934,0.000278052771711,0.0134324937007132,0.0017096960864994,0.0337694199919546,0.6400346104071244,1.0058961216737987,5.390775017391864,0.0042058909805716,0.0014596904560156,0.0116864953348661,0.0023811257589546,0.0086903679692455,0.0043799300194508,1486856832.620188,0.011777138551807,99654904233775.3,0.0001133609646281,0.1820423901719229,0.0674466822760419,0.0029929997391309,0.0076935183887566,0.0033370684142386,0.0092983568250926,0.0025054214316364,0.0219812528602268,0.0168776319612149,0.01073052309452,0.0030682109639379,12.1085200475518,0.0080340923758222,4.505101708001151e-14,3.596364440529379,1550329327.384133,0.5985816677318618,0.2024254926842953,Bayesian_Opt 11
8.245546048773166e-07,6.1193867227220555e-16,360149.3692352122,0.0002788285180098,0.0134781725340857,0.0017009152624263,0.0333779281177934,0.6418650747268119,1.0193646813430668,5.389838320564528,0.0042268288131332,0.0014399724902947,0.0117395994515179,0.0023924030445593,0.0086903277254441,0.0044100624331258,1503492027.9387908,0.01183338563038,97556191778716.8,0.0001127240750025,0.1822472864275312,0.0671087640915711,0.0030240120788388,0.0075710027931689,0.0033216802084184,0.0091116569345136,0.0025471724498529,0.0219820368894092,0.0168091247344304,0.0108710479635566,0.0031133582807974,12.329895573724803,0.0080591161109216,4.5012279709157645e-14,3.558975121675095,1552058400.6197388,0.6044690002545803,0.2091643945964589,Bayesian_Opt 12
8.196378742671763e-07,6.102162519659413e-16,359830.33336296875,0.0002793144865823,0.0133127170731626,0.0017350460273757,0.0341933264361977,0.637768204861676,1.0166211988606144,5.38249566855167,0.0042501291169979,0.0014368869313335,0.0118496222543256,0.0023586157540118,0.008690252970211,0.0044009777648173,1485874877.3839335,0.0118154797316473,97912806705399.31,0.0001127217565038,0.182906461244924,0.0673506277701162,0.0029773317495453,0.0076844889541768,0.0033349027032027,0.0091077341373663,0.0024657404916432,0.0219884426850736,0.0171986991670458,0.0105679269021583,0.0030725176216685,12.229469963982034,0.0080160904538991,4.5082791023811556e-14,3.65698566093982,1550061633.2255485,0.5953167185084175,0.2179943725001624,Bayesian_Opt 13
8.141116272687303e-07,6.102239071562478e-16,360315.8835591772,0.0002768434810764,0.013559416053484,0.0017153243520465,0.0342841275110061,0.6434829312647203,0.9989171282112366,5.378286883773377,0.0041674881828335,0.0014507412318105,0.0116093604959672,0.0023878660700906,0.0086902749012776,0.0043910099588361,1484566336.0285738,0.011802267966577,98099686404969.16,0.0001138495384011,0.1832217174751362,0.0676226602129011,0.0030182701335356,0.0075448092998162,0.0033255112236299,0.009202521522956,0.0025241830032604,0.0219785238988066,0.0171927421870581,0.0108247400596402,0.0030275397218323,12.218225150120544,0.0080080798135591,4.4987327862912245e-14,3.547816666763912,1551208454.0856738,0.6049498499861085,0.1783996176779883,Bayesian_Opt 14
8.068801057475831e-07,6.113079029940455e-16,360056.16887123813,0.0002751434052155,0.0135696521510277,0.0017419107804399,0.0338411528340178,0.6437602551241,0.9875215105281232,5.370699585162122,0.0042292687661482,0.0014640130489849,0.0115879694568542,0.0023887804915541,0.0086902801273725,0.0043988072615101,1488728315.204461,0.0118086880062405,96052243560520.48,0.0001147564798496,0.1829563816585835,0.0672855445219675,0.0029994908062102,0.0076310773067359,0.0033513665123316,0.0092144714845563,0.002517355998623,0.0219835231826884,0.0174867036445248,0.0109278761679582,0.0029803232262054,11.967078585880358,0.0079852153439113,4.496614051237103e-14,3.4953692706017225,1551102219.8656075,0.6099542684028795,0.1807288220268791,Bayesian_Opt 15
8.132399471547609e-07,6.089051711984916e-16,360258.16110621014,0.0002785993367542,0.0136817322577926,0.0017046601484183,0.0346612437256856,0.6423513785106034,0.989392705780974,5.364725794736957,0.0042143724774997,0.0014333554568362,0.0117571574588787,0.0024076478717007,0.0086901970805356,0.0044077037625362,1487021353.4070911,0.0118436349137318,100430259998442.28,0.0001144227778794,0.185082842928557,0.0674777350369976,0.0029891171979433,0.0073935435640559,0.0033365100162792,0.0093333624040807,0.0025290749983431,0.0219840398262049,0.0174774909978313,0.0107789474254209,0.0030750784792984,11.942408431193355,0.0080022636618257,4.5029481854182006e-14,3.50777985085474,1552099782.5751417,0.6079206269262476,0.1766183982508304,Bayesian_Opt 16
8.053124364756116e-07,6.096717819584317e-16,359964.4427426597,0.0002778047713724,0.0138789279376664,0.0017024322302011,0.0344195039449521,0.6462952300124701,0.9892256587668908,5.354785475982053,0.004167161732206,0.0014243985780791,0.0116725288091044,0.0024263193244305,0.0086902271526165,0.0043725816454409,1471282405.2588296,0.0118846174783748,100205113128623.22,0.0001146485038828,0.1836967651142022,0.0676549081400775,0.0030219409267322,0.0075684885239952,0.003360283611272,0.0094771276323912,0.0025017380227822,0.0219900994075754,0.0173002695728551,0.0106042914948421,0.0030698444274923,12.167472200124806,0.0080214133374208,4.503215006142781e-14,3.469277715093864,1550373665.029245,0.6108425164602511,0.1963702838122702,Bayesian_Opt 17
8.079082298228286e-07,6.077525516266585e-16,360304.4645553983,0.0002774397027101,0.013478444586359,0.0016822231045102,0.0341447623516111,0.6420843673375112,0.9751473559007235,5.357103498443909,0.0041582551441518,0.0014452663828024,0.0116340448605577,0.0024216444592604,0.0086902535078815,0.0043743500296229,1513648793.7873173,0.0118890141434499,99653666805081.44,0.000114194059728,0.1840540233956347,0.0677405902891913,0.0030106355484153,0.0073556829507651,0.003347867204209,0.0091828641588119,0.0025026896105055,0.0219868349894839,0.0176483049332842,0.0107931224947427,0.0031057103311715,11.765521291530137,0.0079865362825822,4.5007159653641723e-14,3.5694663636965167,1553180315.222351,0.6030194625234357,0.1616758231277708,Bayesian_Opt 18
8.032293414223447e-07,6.075740680272238e-16,360038.3793793287,0.0002770586223565,0.0134141028690107,0.0016641881644179,0.0345812467669813,0.6427264884084789,0.9669948678247396,5.357507787740114,0.0040849205473527,0.0014188121485254,0.0117499041076765,0.0024186339445024,0.0086901689822504,0.0044017033285388,1526769559.2690752,0.0119308412272911,97369831976704.8,0.0001149929251629,0.1829387304450782,0.0677429189351189,0.0029896392659635,0.0074307748225419,0.0033362139192821,0.0093007506282154,0.0025055885482804,0.0219875200589234,0.0177364722981116,0.0108313809487342,0.0030904214784992,11.55037787617084,0.0080038740377523,4.503366313163848e-14,3.607976782512878,1552497227.2309563,0.6090111157651305,0.1750357270439638,Bayesian_Opt 19
7.994346423919488e-07,6.08178844400382e-16,360633.8975359252,0.0002792575630081,0.0133171105903871,0.0016990548405617,0.0338232960200193,0.6414206913942665,0.9595677926667664,5.342714354927456,0.0041338477449121,0.0014590843869287,0.0118024575049789,0.00243061269571,0.0086902978683741,0.0043453621680769,1507317656.035237,0.0119258233301654,100747954200136.31,0.0001147157257408,0.1851967324971175,0.0676246878726069,0.0029799650171307,0.0073956611058278,0.0033467214925292,0.0090801451418879,0.0025106643150106,0.0219812889935559,0.0174064761208672,0.0107444058684451,0.0031183250904553,11.908598359608916,0.0079660209629511,4.4961547112773495e-14,3.5428096274030603,1555106797.6801276,0.6016371173291789,0.1641784947145669,Bayesian_Opt 20
8.162605175252627e-07,6.080085389749835e-16,360443.6653161208,0.0002769907978138,0.0136411105499229,0.0016671579132182,0.0336390150395451,0.6433988958713489,0.991863783232862,5.372388466338575,0.004084820468227,0.0014668176924287,0.0117000101198991,0.0024360886865671,0.0086901397467047,0.0043553836471333,1530136355.6377451,0.011937156182212,97520152146416.42,0.0001150187748139,0.1825501736011189,0.0679880081583866,0.0030198134309864,0.0075371684369084,0.0033344423503715,0.0091804533240006,0.0024897814506594,0.0219824620761478,0.0176512264285413,0.0106289989313815,0.0031342512166818,11.951885903596375,0.0079787091985511,4.50690175810685e-14,3.637755435110669,1552060471.808283,0.5978372468681719,0.2025976432630895,Bayesian_Opt 21
8.13988073751762e-07,6.09998519603977e-16,360421.6646112032,0.0002775449269923,0.0134307066371797,0.0016820165181258,0.0343184809029162,0.6427811614604183,0.9733861373973156,5.366515616254709,0.0040895670256318,0.001470031763743,0.0115164851150798,0.002406060747552,0.0086902088115429,0.0043686564619294,1535018545.805291,0.011885155500798,101797627001373.06,0.0001141044994541,0.1858577810840686,0.0675369357718097,0.0029985917291095,0.0074699776372666,0.0033389192255237,0.0090709589539495,0.0024626776982205,0.0219899238179468,0.0177984563728294,0.0108217266716799,0.0030790870726253,11.72092214919893,0.007970362362016,4.4996198800469366e-14,3.5343784258739706,1552470398.227863,0.5968052635087365,0.1485493282918953,Bayesian_Opt 22
8.065851428167354e-07,6.093210067487609e-16,360306.0203060482,0.0002782870546978,0.0132679663712647,0.0016610710213685,0.0344741671827398,0.6440802568432271,0.9898781229794326,5.375879533695426,0.0040250597315851,0.0014537003903368,0.0113711427562305,0.002394661885673,0.0086901192314353,0.0044135344742908,1523312479.941548,0.0118622466618226,100484498505173.6,0.0001150045990836,0.1869936909605863,0.0673397605971991,0.0029732897566206,0.007294266480665,0.0033430013140142,0.0091030776767195,0.002425631203639,0.0219948511023893,0.0178420510838713,0.0106996949469236,0.0031045312787404,11.694590148978296,0.0079653034748571,4.4961915132746396e-14,3.4842618416472098,1552766640.431286,0.5932268828961798,0.1364083576368897,Bayesian_Opt 23
