f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
0.0001718686819195,1.4985502481832558e-10,8059378.410276453,0.3982021712181637,1.916862027456641,55455849602.29034,2.792384630514145,9.28556988322314,12.818845864283356,2.50869443002695,1.1235295463035786,0.0981533138012668,0.8440261345006808,1.0537919449653483,0.8381173518009438,0.9001590979668187,67963513340.1818,2.988744468454984,228152098.97229987,0.9303172655439008,123.14568932710216,0.878150384675976,1.282634537013435,0.9122811414976018,0.951148361699824,1.2149663116933611,0.8285117697299845,1.5645464295021294,4.09292307561783,1.4619851674956603,1.056325472688033,131.4751411523001,0.606084802485977,1.4109672973055043,155.59974742409102,106838989549.17072,1.30597168816406,9.917101033361146,Bayesian_Opt 12
0.0001709291060407,1.5016888779554506e-10,8150885.730550955,0.391447959130897,1.9194000496687225,54596299891.62535,2.7355163075236777,9.251299313539477,13.11143822645111,2.525156991132142,1.1395146357061796,0.0981207446816157,0.8303302938883335,1.0557422319487708,0.8174135662907197,0.9022948437237646,66286062725.48676,3.071936362192709,224670687.4535098,0.9284384998362876,124.6274087292004,0.8804103087083526,1.3040246407107188,0.9234849000846588,0.9451931777950224,1.2055618532301071,0.8189301396409514,1.542449345805322,4.11872627055246,1.481785341228283,1.057018372892767,134.279958993169,0.6134315772776198,1.4130143964110609,156.9471064863681,107366333728.27708,1.331110005883477,9.925488709882575,Bayesian_Opt 13
0.000172354700796,1.4975518044155422e-10,8070720.941115403,0.3911003339913308,1.9708917613917087,55380071135.905785,2.81136272728438,9.32686136964436,13.123587671440903,2.5191924430723844,1.1146667961180317,0.0981369269097264,0.8315444360885508,1.049206268549477,0.8287109304086493,0.8990914460582509,66246950833.59048,3.092925990784886,223659582.0268434,0.9229688041225568,121.13577250613372,0.8805518713554366,1.2657901770653943,0.901022263952537,0.9376024547559816,1.1970013188467052,0.8226303617842428,1.559158259359942,4.147423206999038,1.4683702285448856,1.0562319382419838,132.45888565007567,0.6046095287944213,1.4123963400407853,156.0391182789121,107593652521.088,1.3063686364615863,9.981154930817784,Bayesian_Opt 14
0.000171203974906,1.4965953451962988e-10,8058461.928724824,0.3952262577001159,1.9651252547450928,56065402789.547104,2.747857337441341,9.288135874939872,12.524193776386284,2.5264821373187023,1.1005625749784662,0.098109530759922,0.8551288089917469,1.046215471926499,0.8336400928985541,0.9019591150541132,66722216749.45667,3.071576484513917,224699918.02771592,0.9236969451363248,120.78497639009404,0.8791953559504034,1.3003733641834598,0.912105071571193,0.940908492257486,1.198455049214006,0.8213277322112909,1.5044343316759663,4.120290773923805,1.4819333644280188,1.056539181981115,134.29898254451987,0.6091458147228472,1.4131820312945162,154.92451503649025,107150813532.28262,1.3462553399725092,9.898683907927005,Bayesian_Opt 15
0.0001724239395555,1.4936062829104835e-10,8088227.119660747,0.3929891581462477,1.926133397281078,55433641408.72378,2.7604100771489795,9.250509940019768,12.656858935243507,2.5377199189534223,1.0783592468920065,0.0980856887496287,0.8671905606806866,1.042194231338111,0.8468598274706332,0.9029938185318,65655989688.605965,3.1406777231347656,222560468.0123476,0.925815401561998,119.04635980931106,0.8769765699243701,1.280305915877594,0.906614123303945,0.951255613518772,1.205339349950662,0.8178403983799429,1.4843855930815726,4.1249242709490455,1.4821619441276783,1.0565299563807111,132.90694064399057,0.6154071361308091,1.4145005336108774,153.64460210329207,107964673437.18884,1.375596062588724,9.958007514312907,Bayesian_Opt 16
0.0001716177191849,1.4990546832508348e-10,7990626.159968592,0.3995073388277277,1.918183748197976,55236545145.28809,2.775215962579465,9.326944506398403,12.825938373131867,2.518380982775437,1.0998285493070616,0.0981355942765154,0.868806363245041,1.0557253617402953,0.8492697657064602,0.9018930979648124,65949105167.613815,3.0972459550749223,219442360.1290428,0.9208553835963912,122.06079122836536,0.8776154061638967,1.3129349457007955,0.9052069859501156,0.9277112015814006,1.2102215780346766,0.8195870455818757,1.4830224536219652,4.148192690260234,1.488977088263953,1.0569381261719937,135.38682215533237,0.6139510319691014,1.410662425140252,155.24048052177724,107830300665.4258,1.3181474306359582,9.942990967625802,Bayesian_Opt 17
0.0001703421294412,1.4998088742449574e-10,8000890.346639568,0.3924652079330963,1.9819363131930965,57130275425.35113,2.7283141452524418,9.343404449891189,12.700435434268469,2.5350154292572142,1.087785102857385,0.0980907439284137,0.8589025126398667,1.0567556000658385,0.818462944863034,0.9019941103261904,68141436085.735176,3.003551911141568,224615371.7417747,0.919070858390126,119.6363119587704,0.8785138004218024,1.3082690830606374,0.9279887587161888,0.942152759147556,1.1823722664304503,0.8161176395931666,1.5076718282868302,4.0824752138319225,1.4916610648604922,1.0559823284758718,134.37033647860616,0.6076572856014336,1.4152109314250088,155.2059677869464,105905848907.78316,1.3653602662324602,9.97654885825203,Bayesian_Opt 18
0.0001728629417712,1.4940466889889648e-10,8068701.517653633,0.397226744005221,1.947180586917216,55987107472.11779,2.7624366647030465,9.305788631078329,12.199096716323089,2.5194145032704287,1.0948006975339122,0.0980952648949933,0.8443197055992826,1.0580026156655629,0.8201206059586879,0.9021413325095516,65296916191.37825,3.088363535546351,230332084.3385275,0.9295306684658088,122.63102368813864,0.8810619177134014,1.2810761432240798,0.9179806721747856,0.925815156351254,1.2156946121412875,0.8217217465640261,1.512015853813529,4.164615873333074,1.488325533230597,1.0570879081248037,135.0268008130404,0.6096700997476666,1.4128352400259048,154.72166258004273,106311208140.61052,1.354698144031036,9.911302532943882,Bayesian_Opt 19
0.000169668020342,1.4925559306832814e-10,8047278.266063556,0.3972589557044236,2.007182147997275,56872615083.42499,2.7423091196555824,9.25271071499522,12.406372278334931,2.526435810857837,1.086172855851981,0.098131605347595,0.8416121084328213,1.0457110378299153,0.8416000549753814,0.9010769483645888,67267860799.46561,3.1092648431851933,230048878.44889173,0.9265057360188668,121.90229829884966,0.8813545137464047,1.3098367327229454,0.9233048480622256,0.95494390782237,1.203915221423108,0.8205475625461891,1.4953912949960877,4.161733578411983,1.4649402198792043,1.0562699300447498,136.0574035674937,0.6078830360207703,1.4131912701255982,155.09077275914953,108504974332.00682,1.372191497401396,9.982004443471489,Bayesian_Opt 20
0.0001716378317844,1.4927242327041452e-10,7997570.837528018,0.3918430709304605,1.923810336570376,55994568930.215454,2.730852061873841,9.342762239472366,12.2537131376584,2.537260687882104,1.1235459778396797,0.0980807694885269,0.8424721399787364,1.0464437776418978,0.8302389782569055,0.9025440737504652,66867533688.05839,3.038875690579365,220365264.6305257,0.919205143903356,120.2045337831739,0.8814511811388248,1.3199919577957704,0.9284046933312023,0.9467367023622252,1.1918659809638728,0.8224565096652046,1.4751929006094118,4.1702766933545785,1.481522883422004,1.0565171580618882,136.10690525992155,0.6037097559876884,1.4110511763316949,154.65102936044542,106801642065.30728,1.373005070182639,10.251930756653058,Bayesian_Opt 21
