f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.2828009767692831e-06,8.2897307410227745e-16,347105.6225590765,0.0003374569748423,0.0108733464288671,0.0009535827365304,0.0012879376597877,0.2369414480937997,1.3046776530293729,7.749304602346691,0.0047211489558102,0.0015142036189633,0.0145675366301544,3.900483260679459e-07,0.0475520199139434,0.0045836250507727,2011904678.6397493,0.013326752478631,111553897782772.5,1.2686928894209711e-05,0.0891026152455839,0.0869670596096096,0.0043813366759799,0.0109204910526828,0.0023380748734342,0.0207342759558137,0.0051942030249046,0.0104837482461853,0.013143248883236,0.0083736666654132,0.0044607280768351,10.820103587996538,0.00907359322252,3.7653304650898657e-14,5.123089981882425,1174292020.6627069,2.595749041021308,42.9806470819928,Bayesian_Opt 10
1.282881104203858e-06,8.290267497426286e-16,347110.6292183881,0.00033740046127,0.0108720020596335,0.0009535477338156,0.0012879159928675,0.2369411413284951,1.3047621130043354,7.749843163204466,0.0047209122387594,0.0015142672518939,0.0145656771945421,3.900944326357425e-07,0.0475549545504981,0.0045835947679498,2011828671.1914792,0.0133264483742324,111563663928108.6,1.2686268346157327e-05,0.0891074687132063,0.0869759226946874,0.0043810815950679,0.0109200946916036,0.0023379406131436,0.0207331336822687,0.0051945354823674,0.0104832816740696,0.0131428332487211,0.0083735172609975,0.0044605138394014,10.820080839401331,0.0090724502724894,3.7652572888806534e-14,5.122819740620004,1174355835.8704689,2.595757319136778,42.979805264763485,Bayesian_Opt 11
1.282730479635184e-06,8.29101760105218e-16,347121.5321576848,0.0003374038539177,0.0108725854466869,0.0009534960767389,0.0012879117466271,0.2369415570121988,1.304858405066973,7.74902911663465,0.0047209990322371,0.0015142530991853,0.0145655256994947,3.9003032938833e-07,0.0475564736555504,0.0045833479148523,2011451497.263011,0.0133259282797626,111570903911500.86,1.2686538858903325e-05,0.0891199236885923,0.0869777565448218,0.0043809042198989,0.0109200075724155,0.0023380398387006,0.0207331828627366,0.0051941631273148,0.0104826376857989,0.0131425519351433,0.0083735959448315,0.0044599616410566,10.82033533842601,0.0090733776302146,3.7651015635234784e-14,5.1233873722406695,1174414678.5463238,2.5955949748175087,42.9829132038839,Bayesian_Opt 12
1.2829846765691603e-06,8.290829652802231e-16,347117.4336290416,0.0003373965154649,0.0108737021256278,0.0009534835472466,0.0012879267227163,0.2369411142916217,1.3047753195290872,7.74895028279451,0.0047207202187234,0.0015141182326504,0.0145672230909332,3.901092989958941e-07,0.0475606874562251,0.0045831781643903,2011523365.466421,0.0133264242170889,111567440779580.72,1.2686168726175838e-05,0.0891259841662558,0.0869728730932097,0.0043816905506637,0.01092034865928,0.0023380438702587,0.0207319533598666,0.0051945959851182,0.0104837324813077,0.0131426564277788,0.0083735447509398,0.0044606017211011,10.820340576162096,0.0090721956659943,3.765153521789813e-14,5.12294576791005,1174257729.616402,2.5955664508431657,42.98144480566234,Bayesian_Opt 13
1.2827041958173725e-06,8.289853818369726e-16,347099.5764569459,0.0003374491765355,0.0108728732879705,0.0009534649501547,0.0012879083874352,0.2369409504663905,1.3047470757169906,7.750436754222848,0.0047210912221284,0.001514083398011,0.0145657402576924,3.901563141807364e-07,0.0475486268738019,0.0045832970887547,2011614947.634903,0.0133260439724956,111568653024058.05,1.2687359629083402e-05,0.0891090337924961,0.0869759037905801,0.0043806782878188,0.010919989731616,0.0023378339168497,0.020733128435971,0.005194944195958,0.0104826229890753,0.0131433051316879,0.0083736028781742,0.0044612522048339,10.819806407412656,0.0090712645926183,3.765418527697232e-14,5.123250344633374,1174266722.5039513,2.595790543008348,42.980608428752056,Bayesian_Opt 14
1.283056574017839e-06,8.290077098456445e-16,347102.69174097915,0.0003374204836762,0.0108730804467434,0.0009535601475765,0.001287932001264,0.236940839442825,1.3048363569695265,7.748914204200002,0.0047206719318303,0.0015144247439396,0.0145654934146975,3.901203872260226e-07,0.0475599997483833,0.0045834671612748,2011602022.17426,0.0133261586426944,111553892648910.58,1.268568638602376e-05,0.0891155875161802,0.0869800184895346,0.0043806279062988,0.0109204902550055,0.0023378046613252,0.0207328251035294,0.0051945099810721,0.0104832342293336,0.013143142660425,0.0083734271157701,0.0044607847007652,10.81995608619682,0.0090716539992014,3.765300110679196e-14,5.12233202707934,1174439370.095569,2.595589084253576,42.97908393692945,Bayesian_Opt 15
1.2831415565223964e-06,8.28958568849377e-16,347109.9037198783,0.0003373767400421,0.0108735567900183,0.0009535186332897,0.0012879187114504,0.2369404118716131,1.3047489943521744,7.748589681466931,0.0047209455641518,0.0015145298397456,0.0145637740943768,3.901782134010179e-07,0.0475553322117034,0.0045840013659955,2011315699.5911844,0.0133259171932579,111544409992021.7,1.2686080721362888e-05,0.0891011832530535,0.0869750823305104,0.0043810633911798,0.0109206396865711,0.002337711539989,0.0207326410830909,0.0051948260189697,0.0104830029488715,0.0131430254738906,0.0083733578158907,0.0044606359190188,10.819708372734407,0.0090728143299141,3.7652395220494196e-14,5.122202668504437,1174344751.5043664,2.5954850775526825,42.98222654928964,Bayesian_Opt 16
1.2831007608599545e-06,8.289887756733423e-16,347093.99983050465,0.0003374740832616,0.0108730990983747,0.0009537272420601,0.0012879356355962,0.2369411684129942,1.304829064749352,7.749989441970609,0.0047204156944087,0.0015144468515169,0.014564550143877,3.90186922730994e-07,0.047566325400174,0.0045830252260745,2011267201.5157168,0.0133259049529315,111540680091311.44,1.2685816327654248e-05,0.0890989842884362,0.0869720494654289,0.0043809072046525,0.010920247264331,0.0023377928276523,0.0207323272030162,0.0051941534729025,0.010482647131991,0.013142710948278,0.0083733731244885,0.0044615727117183,10.82013736121147,0.0090725048926628,3.765445924319726e-14,5.12253621133218,1174537870.9328732,2.595537038803988,42.97888968376158,Bayesian_Opt 17
1.2829898948726646e-06,8.290416349125555e-16,347106.454281247,0.0003374189856575,0.0108741273528487,0.0009537775271212,0.0012879135497109,0.236940733778807,1.304920387626343,7.749536697397033,0.0047204466488131,0.0015145133885559,0.0145664266112954,3.902004797879905e-07,0.047565426215818,0.0045836693563052,2011204406.3394709,0.0133258623106233,111540535823671.23,1.2687083032353365e-05,0.0891135202125646,0.0869683246557883,0.0043815154691799,0.0109205878957865,0.0023379150622482,0.020732734758761,0.0051942985807077,0.010482971706228,0.0131425658994411,0.0083734983366269,0.0044616180931661,10.820274289626852,0.0090735072252192,3.765558687396032e-14,5.122314841185038,1174480574.0574472,2.595617455667292,42.978570241651134,Bayesian_Opt 18
1.2829969329967718e-06,8.28982895084e-16,347114.69103058043,0.0003373599053066,0.0108738395803763,0.0009537899225776,0.0012878908737898,0.2369409053997628,1.3047311424264962,7.749734129348908,0.0047203214725949,0.0015143959566971,0.0145649165381949,3.9019003125969933e-07,0.0475627207502798,0.0045831118946668,2010997787.1936023,0.0133253297073605,111543794381968.62,1.268773179568098e-05,0.0891293566846218,0.0869690257959037,0.0043815351078689,0.0109203205764856,0.0023379603825652,0.020733063774792,0.0051938564667968,0.010483392678049,0.0131427103905829,0.0083735520996479,0.004462330157062,10.820221054526613,0.0090725305192659,3.765589544242453e-14,5.1216861371823,1174495788.615831,2.595758674573542,42.97673843730409,Bayesian_Opt 19
1.2830023008582186e-06,8.290118457702863e-16,347118.9796723724,0.0003373374606054,0.0108754569086071,0.0009538932811127,0.0012878731162074,0.2369411781817939,1.3045270455520537,7.750498125464492,0.0047202779372303,0.0015144159460321,0.0145661574568325,3.902105575637112e-07,0.0475586704954229,0.0045835433299606,2010572960.18036,0.0133250263506513,111541841632129.84,1.2687559874766042e-05,0.0891427833747467,0.086974891357635,0.0043818047891116,0.0109208040858405,0.0023379640924083,0.0207330808300362,0.0051943336885993,0.0104831568805564,0.0131423046145634,0.0083736419847682,0.0044630084766888,10.820084483086454,0.0090734927970611,3.765505690992824e-14,5.121175490452138,1174470785.814338,2.5955358475815338,42.975272784287306,Bayesian_Opt 20
1.2830091072777346e-06,8.290705771769428e-16,347129.5565681052,0.0003373975518417,0.0108745528344197,0.0009540648592765,0.0012878475411737,0.236941362868929,1.304427087448117,7.750171335872932,0.0047200171097986,0.0015144274437327,0.0145677920572669,3.901754121247817e-07,0.0475539313603506,0.0045830511742825,2010547450.1299152,0.0133246181957595,111535462147516.31,1.2686625348393269e-05,0.089156706906035,0.0869651327809395,0.0043821864144878,0.0109210618695588,0.0023380082291361,0.0207331002841375,0.0051941555970468,0.0104833199460229,0.0131427201577779,0.0083735455591167,0.0044623235753155,10.82035161039022,0.0090724267149075,3.765336897321414e-14,5.121820892423279,1174512745.7686467,2.5954590248756584,42.976679723648665,Bayesian_Opt 21
1.2828914228127896e-06,8.291026618035491e-16,347127.9963003283,0.0003373049467164,0.0108743788946166,0.0009540141679232,0.0012878535219772,0.2369415587695876,1.3046151818845495,7.751070964151817,0.0047200930964198,0.0015145371922221,0.0145648685928719,3.901546224320357e-07,0.0475541129839726,0.0045832591463199,2010443663.038212,0.0133249124353469,111533056446632.48,1.268698735015888e-05,0.0891253401116405,0.0869775567677012,0.0043817622338499,0.0109203826263881,0.002337897837757,0.0207320233534666,0.0051943033426997,0.0104825556750771,0.0131421367429172,0.0083734824559267,0.0044628148463797,10.820244271374747,0.0090733331150703,3.765589653576103e-14,5.121026064219713,1174560341.6345942,2.595697720665037,42.97471322050565,Bayesian_Opt 22
1.2830262151986571e-06,8.290205887313431e-16,347138.6946711418,0.0003373525227292,0.0108758475874286,0.0009538813694132,0.0012878254002765,0.2369413458650782,1.3048169180585785,7.751216190918269,0.0047202512565805,0.0015146265974412,0.0145665136883125,3.901032183984321e-07,0.0475601125280399,0.0045827099203026,2010846105.4849472,0.0133246451843073,111519424011395.7,1.2687023150094794e-05,0.089138851866962,0.0869771523327921,0.0043823855629236,0.0109204966269471,0.0023378187134222,0.0207310726941351,0.0051941661614481,0.0104818538042654,0.0131419282174869,0.0083735044066149,0.0044625444816177,10.820222575705795,0.0090742738945452,3.765587502616886e-14,5.121413447868654,1174581156.104467,2.595729268088153,42.97701086742475,Bayesian_Opt 23
