       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   8.8909E-06   1.8269E+15   1.8411E+16   2.0283E+16   4.9560E+14   5.2884E+15   2.8304E+00   1.2216E+16   3.8815E+04   6.5451E+17   2.8594E+15   3.3270E+12   9.4419E+14   9.4752E+14
   8.9146E-06   1.8063E+15   1.8310E+16   2.0189E+16   4.8936E+14   5.2995E+15   2.8321E+00   1.2130E+16   3.8715E+04   6.5219E+17   2.8308E+15   3.2891E+12   9.4343E+14   9.4672E+14
   8.9386E-06   1.7922E+15   1.8242E+16   2.0104E+16   4.8456E+14   5.3092E+15   2.8337E+00   1.2043E+16   3.8541E+04   6.4985E+17   2.8024E+15   3.2528E+12   9.4306E+14   9.4631E+14
   8.9629E-06   1.7780E+15   1.8174E+16   2.0018E+16   4.7971E+14   5.3189E+15   2.8354E+00   1.1956E+16   3.8366E+04   6.4749E+17   2.7740E+15   3.2166E+12   9.4267E+14   9.4588E+14
   8.9876E-06   1.7642E+15   1.8103E+16   1.9933E+16   4.7514E+14   5.3284E+15   2.8371E+00   1.1868E+16   3.8176E+04   6.4510E+17   2.7456E+15   3.1807E+12   9.4235E+14   9.4553E+14
   9.0126E-06   1.7501E+15   1.8034E+16   1.9846E+16   4.7040E+14   5.3380E+15   2.8388E+00   1.1779E+16   3.7994E+04   6.4269E+17   2.7173E+15   3.1448E+12   9.4197E+14   9.4512E+14
   9.0379E-06   1.7362E+15   1.7967E+16   1.9759E+16   4.6560E+14   5.3478E+15   2.8405E+00   1.1690E+16   3.7815E+04   6.4026E+17   2.6893E+15   3.1092E+12   9.4157E+14   9.4468E+14
   9.0636E-06   1.7226E+15   1.7897E+16   1.9672E+16   4.6105E+14   5.3573E+15   2.8422E+00   1.1601E+16   3.7623E+04   6.3781E+17   2.6614E+15   3.0741E+12   9.4125E+14   9.4432E+14
   9.0885E-06   1.7081E+15   1.7822E+16   1.9585E+16   4.5635E+14   5.3668E+15   2.8438E+00   1.1514E+16   3.7457E+04   6.3543E+17   2.6348E+15   3.0403E+12   9.4083E+14   9.4387E+14
   9.1138E-06   1.6942E+15   1.7747E+16   1.9500E+16   4.5187E+14   5.3761E+15   2.8454E+00   1.1428E+16   3.7279E+04   6.3303E+17   2.6084E+15   3.0069E+12   9.4046E+14   9.4347E+14
   9.1395E-06   1.6799E+15   1.7672E+16   1.9413E+16   4.4730E+14   5.3855E+15   2.8470E+00   1.1340E+16   3.7106E+04   6.3061E+17   2.5821E+15   2.9737E+12   9.4007E+14   9.4304E+14
   9.1644E-06   1.6662E+15   1.7598E+16   1.9328E+16   4.4289E+14   5.3945E+15   2.8485E+00   1.1256E+16   3.6928E+04   6.2826E+17   2.5561E+15   2.9410E+12   9.3967E+14   9.4262E+14
   9.1897E-06   1.6599E+15   1.7567E+16   1.9254E+16   4.3999E+14   5.4018E+15   2.8500E+00   1.1171E+16   3.6667E+04   6.2589E+17   2.5301E+15   2.9097E+12   9.3973E+14   9.4264E+14
   9.2153E-06   1.6450E+15   1.7488E+16   1.9167E+16   4.3531E+14   5.4112E+15   2.8515E+00   1.1086E+16   3.6500E+04   6.2350E+17   2.5042E+15   2.8769E+12   9.3925E+14   9.4213E+14
   9.2414E-06   1.6291E+15   1.7387E+16   1.9081E+16   4.3102E+14   5.4202E+15   2.8531E+00   1.1000E+16   3.6314E+04   6.2108E+17   2.4786E+15   2.8449E+12   9.3888E+14   9.4173E+14
   9.2678E-06   1.6170E+15   1.7330E+16   1.8993E+16   4.2663E+14   5.4293E+15   2.8546E+00   1.0914E+16   3.6133E+04   6.1863E+17   2.4532E+15   2.8129E+12   9.3848E+14   9.4129E+14
   9.2946E-06   1.6032E+15   1.7253E+16   1.8905E+16   4.2227E+14   5.4383E+15   2.8561E+00   1.0826E+16   3.5951E+04   6.1616E+17   2.4278E+15   2.7812E+12   9.3807E+14   9.4085E+14
   9.3207E-06   1.5895E+15   1.7177E+16   1.8819E+16   4.1794E+14   5.4472E+15   2.8575E+00   1.0743E+16   3.5782E+04   6.1377E+17   2.4036E+15   2.7508E+12   9.3763E+14   9.4038E+14
   9.3471E-06   1.5818E+15   1.7135E+16   1.8741E+16   4.1483E+14   5.4546E+15   2.8590E+00   1.0658E+16   3.5549E+04   6.1135E+17   2.3796E+15   2.7217E+12   9.3757E+14   9.4029E+14
   9.3740E-06   1.5675E+15   1.7049E+16   1.8654E+16   4.1063E+14   5.4634E+15   2.8604E+00   1.0573E+16   3.5372E+04   6.0890E+17   2.3556E+15   2.6918E+12   9.3717E+14   9.3986E+14
   9.4013E-06   1.5533E+15   1.6965E+16   1.8566E+16   4.0639E+14   5.4722E+15   2.8618E+00   1.0487E+16   3.5197E+04   6.0642E+17   2.3317E+15   2.6619E+12   9.3674E+14   9.3941E+14
   9.4291E-06   1.5374E+15   1.6862E+16   1.8477E+16   4.0214E+14   5.4810E+15   2.8633E+00   1.0401E+16   3.5023E+04   6.0391E+17   2.3079E+15   2.6323E+12   9.3631E+14   9.3894E+14
   9.4574E-06   1.5244E+15   1.6795E+16   1.8385E+16   3.9768E+14   5.4902E+15   2.8647E+00   1.0313E+16   3.4859E+04   6.0137E+17   2.2842E+15   2.6025E+12   9.3580E+14   9.3841E+14
   9.4862E-06   1.5177E+15   1.6753E+16   1.8306E+16   3.9495E+14   5.4971E+15   2.8661E+00   1.0225E+16   3.4596E+04   5.9879E+17   2.2605E+15   2.5744E+12   9.3587E+14   9.3845E+14
   9.5155E-06   1.5028E+15   1.6663E+16   1.8212E+16   3.9050E+14   5.5062E+15   2.8676E+00   1.0136E+16   3.4429E+04   5.9618E+17   2.2370E+15   2.5449E+12   9.3537E+14   9.3791E+14
   9.5439E-06   1.4873E+15   1.6557E+16   1.8123E+16   3.8649E+14   5.5147E+15   2.8689E+00   1.0050E+16   3.4254E+04   5.9366E+17   2.2145E+15   2.5171E+12   9.3495E+14   9.3747E+14
   9.5730E-06   1.4797E+15   1.6513E+16   1.8041E+16   3.8346E+14   5.5218E+15   2.8703E+00   9.9636E+15   3.4018E+04   5.9109E+17   2.1918E+15   2.4899E+12   9.3488E+14   9.3737E+14
   9.6026E-06   1.4669E+15   1.6438E+16   1.7949E+16   3.7934E+14   5.5304E+15   2.8716E+00   9.8761E+15   3.3846E+04   5.8849E+17   2.1695E+15   2.4622E+12   9.3443E+14   9.3689E+14
   9.6327E-06   1.4521E+15   1.6340E+16   1.7857E+16   3.7522E+14   5.5390E+15   2.8730E+00   9.7878E+15   3.3672E+04   5.8585E+17   2.1472E+15   2.4346E+12   9.3398E+14   9.3641E+14
   9.6635E-06   1.4457E+15   1.6301E+16   1.7773E+16   3.7246E+14   5.5457E+15   2.8744E+00   9.6985E+15   3.3420E+04   5.8318E+17   2.1249E+15   2.4082E+12   9.3399E+14   9.3640E+14
   9.6933E-06   1.4306E+15   1.6203E+16   1.7681E+16   3.6826E+14   5.5543E+15   2.8756E+00   9.6126E+15   3.3266E+04   5.8059E+17   2.1037E+15   2.3818E+12   9.3346E+14   9.3585E+14
   9.7238E-06   1.4159E+15   1.6104E+16   1.7588E+16   3.6421E+14   5.5627E+15   2.8769E+00   9.5257E+15   3.3100E+04   5.7796E+17   2.0824E+15   2.3554E+12   9.3298E+14   9.3534E+14
   9.7550E-06   1.4080E+15   1.6053E+16   1.7503E+16   3.6125E+14   5.5695E+15   2.8782E+00   9.4376E+15   3.2871E+04   5.7528E+17   2.0613E+15   2.3303E+12   9.3290E+14   9.3523E+14
   9.7868E-06   1.4003E+15   1.5998E+16   1.7417E+16   3.5847E+14   5.5761E+15   2.8795E+00   9.3486E+15   3.2628E+04   5.7256E+17   2.0400E+15   2.3051E+12   9.3287E+14   9.3517E+14
   9.8178E-06   1.3847E+15   1.5890E+16   1.7324E+16   3.5438E+14   5.5844E+15   2.8807E+00   9.2630E+15   3.2473E+04   5.6993E+17   2.0196E+15   2.2797E+12   9.3233E+14   9.3461E+14
   9.8494E-06   1.3773E+15   1.5840E+16   1.7239E+16   3.5157E+14   5.5908E+15   2.8819E+00   9.1763E+15   3.2244E+04   5.6726E+17   1.9992E+15   2.2556E+12   9.3225E+14   9.3451E+14
   9.8817E-06   1.3620E+15   1.5733E+16   1.7143E+16   3.4751E+14   5.5991E+15   2.8831E+00   9.0884E+15   3.2084E+04   5.6454E+17   1.9790E+15   2.2306E+12   9.3172E+14   9.3395E+14
   9.9149E-06   1.3548E+15   1.5678E+16   1.7057E+16   3.4492E+14   5.6051E+15   2.8843E+00   8.9993E+15   3.1837E+04   5.6176E+17   1.9586E+15   2.2067E+12   9.3174E+14   9.3394E+14
   9.9489E-06   1.3396E+15   1.5571E+16   1.6958E+16   3.4081E+14   5.6134E+15   2.8855E+00   8.9087E+15   3.1676E+04   5.5893E+17   1.9383E+15   2.1817E+12   9.3119E+14   9.3337E+14
   9.9819E-06   1.3298E+15   1.5494E+16   1.6870E+16   3.3796E+14   5.6197E+15   2.8867E+00   8.8217E+15   3.1453E+04   5.5619E+17   1.9188E+15   2.1586E+12   9.3107E+14   9.3323E+14
   1.0016E-05   1.3217E+15   1.5432E+16   1.6782E+16   3.3523E+14   5.6258E+15   2.8878E+00   8.7334E+15   3.1220E+04   5.5340E+17   1.8991E+15   2.1354E+12   9.3099E+14   9.3313E+14
   1.0051E-05   1.3066E+15   1.5325E+16   1.6682E+16   3.3115E+14   5.6339E+15   2.8889E+00   8.6434E+15   3.1061E+04   5.5054E+17   1.8794E+15   2.1112E+12   9.3042E+14   9.3253E+14
   1.0086E-05   1.2994E+15   1.5269E+16   1.6591E+16   3.2852E+14   5.6398E+15   2.8901E+00   8.5519E+15   3.0814E+04   5.4762E+17   1.8597E+15   2.0881E+12   9.3040E+14   9.3249E+14
   1.0121E-05   1.2909E+15   1.5209E+16   1.6501E+16   3.2557E+14   5.6460E+15   2.8911E+00   8.4641E+15   3.0605E+04   5.4480E+17   1.8410E+15   2.0660E+12   9.3021E+14   9.3228E+14
   1.0157E-05   1.2722E+15   1.5054E+16   1.6400E+16   3.2164E+14   5.6537E+15   2.8922E+00   8.3746E+15   3.0445E+04   5.4191E+17   1.8221E+15   2.0427E+12   9.2965E+14   9.3169E+14
   1.0194E-05   1.2654E+15   1.5005E+16   1.6307E+16   3.1890E+14   5.6595E+15   2.8933E+00   8.2832E+15   3.0209E+04   5.3895E+17   1.8030E+15   2.0204E+12   9.2956E+14   9.3158E+14
   1.0232E-05   1.2572E+15   1.4941E+16   1.6211E+16   3.1604E+14   5.6655E+15   2.8943E+00   8.1898E+15   2.9979E+04   5.3590E+17   1.7840E+15   1.9981E+12   9.2944E+14   9.3144E+14
   1.0269E-05   1.2484E+15   1.4870E+16   1.6117E+16   3.1325E+14   5.6712E+15   2.8953E+00   8.1003E+15   2.9763E+04   5.3296E+17   1.7660E+15   1.9769E+12   9.2929E+14   9.3127E+14
   1.0281E-05   0.0000E+00   0.0000E+00   1.5917E+16   2.9317E+14   5.7069E+15   2.8957E+00   8.0705E+15   3.0613E+04   5.3198E+17   1.7434E+15   1.9340E+12   9.2099E+14   9.2293E+14
   1.0289E-05   0.0000E+00   0.0000E+00   1.5855E+16   2.8775E+14   5.7165E+15   2.8959E+00   8.0514E+15   3.0477E+04   5.3135E+17   1.7174E+15   1.9007E+12   9.1890E+14   9.2080E+14
   1.0298E-05   0.0000E+00   0.0000E+00   1.5811E+16   2.8458E+14   5.7221E+15   2.8961E+00   8.0310E+15   3.0168E+04   5.3068E+17   1.6899E+15   1.8678E+12   9.1777E+14   9.1964E+14
   1.0306E-05   0.0000E+00   0.0000E+00   1.5777E+16   2.8263E+14   5.7256E+15   2.8963E+00   8.0097E+15   2.9766E+04   5.2998E+17   1.6616E+15   1.8352E+12   9.1716E+14   9.1900E+14
   1.0315E-05   0.0000E+00   0.0000E+00   1.5747E+16   2.8120E+14   5.7282E+15   2.8965E+00   7.9880E+15   2.9324E+04   5.2926E+17   1.6332E+15   1.8029E+12   9.1677E+14   9.1858E+14
   1.0324E-05   0.0000E+00   0.0000E+00   1.5725E+16   2.8082E+14   5.7289E+15   2.8967E+00   7.9657E+15   2.8812E+04   5.2852E+17   1.6045E+15   1.7713E+12   9.1684E+14   9.1861E+14
   1.0334E-05   0.0000E+00   0.0000E+00   1.5693E+16   2.7922E+14   5.7317E+15   2.8970E+00   7.9432E+15   2.8377E+04   5.2777E+17   1.5761E+15   1.7389E+12   9.1639E+14   9.1813E+14
   1.0343E-05   0.0000E+00   0.0000E+00   1.5671E+16   2.7883E+14   5.7324E+15   2.8972E+00   7.9201E+15   2.7864E+04   5.2700E+17   1.5475E+15   1.7074E+12   9.1646E+14   9.1817E+14
   1.0353E-05   0.0000E+00   0.0000E+00   1.5648E+16   2.7843E+14   5.7331E+15   2.8974E+00   7.8967E+15   2.7355E+04   5.2622E+17   1.5191E+15   1.6760E+12   9.1653E+14   9.1821E+14
   1.0363E-05   0.0000E+00   0.0000E+00   1.5626E+16   2.7802E+14   5.7337E+15   2.8976E+00   7.8731E+15   2.6850E+04   5.2544E+17   1.4909E+15   1.6449E+12   9.1660E+14   9.1824E+14
   1.0373E-05   0.0000E+00   0.0000E+00   1.5596E+16   2.7684E+14   5.7358E+15   2.8978E+00   7.8492E+15   2.6392E+04   5.2464E+17   1.4630E+15   1.6135E+12   9.1634E+14   9.1795E+14
   1.0383E-05   0.0000E+00   0.0000E+00   1.5572E+16   2.7642E+14   5.7365E+15   2.8981E+00   7.8249E+15   2.5891E+04   5.2383E+17   1.4351E+15   1.5828E+12   9.1640E+14   9.1799E+14
   1.0393E-05   0.0000E+00   0.0000E+00   1.5548E+16   2.7599E+14   5.7371E+15   2.8983E+00   7.8001E+15   2.5391E+04   5.2300E+17   1.4073E+15   1.5521E+12   9.1647E+14   9.1803E+14
   1.0404E-05   0.0000E+00   0.0000E+00   1.5524E+16   2.7556E+14   5.7378E+15   2.8985E+00   7.7750E+15   2.4895E+04   5.2215E+17   1.3796E+15   1.5216E+12   9.1654E+14   9.1806E+14
   1.0409E-05   0.0000E+00   0.0000E+00   1.5512E+16   2.7534E+14   5.7381E+15   2.8986E+00   7.7623E+15   2.4648E+04   5.2173E+17   1.3659E+15   1.5064E+12   9.1658E+14   9.1808E+14
   1.0415E-05   0.0000E+00   0.0000E+00   1.5499E+16   2.7512E+14   5.7385E+15   2.8987E+00   7.7496E+15   2.4402E+04   5.2130E+17   1.3522E+15   1.4914E+12   9.1661E+14   9.1810E+14
   1.0420E-05   0.0000E+00   0.0000E+00   1.5487E+16   2.7490E+14   5.7388E+15   2.8988E+00   7.7367E+15   2.4157E+04   5.2087E+17   1.3386E+15   1.4763E+12   9.1664E+14   9.1812E+14
   1.0426E-05   0.0000E+00   0.0000E+00   1.5474E+16   2.7467E+14   5.7391E+15   2.8989E+00   7.7238E+15   2.3913E+04   5.2043E+17   1.3250E+15   1.4613E+12   9.1668E+14   9.1814E+14
   1.0431E-05   0.0000E+00   0.0000E+00   1.5461E+16   2.7445E+14   5.7395E+15   2.8990E+00   7.7107E+15   2.3670E+04   5.1999E+17   1.3115E+15   1.4464E+12   9.1671E+14   9.1816E+14
   1.0437E-05   0.0000E+00   0.0000E+00   1.5448E+16   2.7422E+14   5.7398E+15   2.8991E+00   7.6976E+15   2.3427E+04   5.1955E+17   1.2980E+15   1.4315E+12   9.1675E+14   9.1818E+14
   1.0442E-05   0.0000E+00   0.0000E+00   1.5426E+16   2.7287E+14   5.7422E+15   2.8992E+00   7.6843E+15   2.3241E+04   5.1910E+17   1.2846E+15   1.4160E+12   9.1630E+14   9.1771E+14
   1.0448E-05   0.0000E+00   0.0000E+00   1.5412E+16   2.7263E+14   5.7425E+15   2.8994E+00   7.6707E+15   2.2995E+04   5.1864E+17   1.2709E+15   1.4009E+12   9.1633E+14   9.1773E+14
   1.0454E-05   0.0000E+00   0.0000E+00   1.5409E+16   2.7351E+14   5.7408E+15   2.8995E+00   7.6570E+15   2.2696E+04   5.1818E+17   1.2573E+15   1.3867E+12   9.1685E+14   9.1824E+14
   1.0460E-05   0.0000E+00   0.0000E+00   1.5385E+16   2.7216E+14   5.7432E+15   2.8996E+00   7.6435E+15   2.2510E+04   5.1772E+17   1.2440E+15   1.3713E+12   9.1640E+14   9.1777E+14
   1.0466E-05   0.0000E+00   0.0000E+00   1.5372E+16   2.7191E+14   5.7435E+15   2.8997E+00   7.6295E+15   2.2267E+04   5.1725E+17   1.2305E+15   1.3564E+12   9.1643E+14   9.1779E+14
   1.0472E-05   0.0000E+00   0.0000E+00   1.5368E+16   2.7279E+14   5.7418E+15   2.8998E+00   7.6155E+15   2.1972E+04   5.1677E+17   1.2170E+15   1.3423E+12   9.1695E+14   9.1829E+14
   1.0478E-05   0.0000E+00   0.0000E+00   1.5344E+16   2.7143E+14   5.7442E+15   2.8999E+00   7.6015E+15   2.1787E+04   5.1630E+17   1.2039E+15   1.3270E+12   9.1650E+14   9.1783E+14
   1.0484E-05   0.0000E+00   0.0000E+00   1.5330E+16   2.7118E+14   5.7445E+15   2.9000E+00   7.5872E+15   2.1545E+04   5.1581E+17   1.1905E+15   1.3123E+12   9.1653E+14   9.1785E+14
   1.0491E-05   0.0000E+00   0.0000E+00   1.5316E+16   2.7092E+14   5.7448E+15   2.9001E+00   7.5727E+15   2.1305E+04   5.1532E+17   1.1771E+15   1.2976E+12   9.1657E+14   9.1786E+14
   1.0497E-05   0.0000E+00   0.0000E+00   1.5301E+16   2.7067E+14   5.7452E+15   2.9002E+00   7.5581E+15   2.1065E+04   5.1482E+17   1.1638E+15   1.2829E+12   9.1660E+14   9.1788E+14
   1.0503E-05   0.0000E+00   0.0000E+00   1.5287E+16   2.7041E+14   5.7455E+15   2.9003E+00   7.5434E+15   2.0825E+04   5.1432E+17   1.1506E+15   1.2683E+12   9.1663E+14   9.1790E+14
   1.0510E-05   0.0000E+00   0.0000E+00   1.5272E+16   2.7015E+14   5.7458E+15   2.9004E+00   7.5285E+15   2.0587E+04   5.1381E+17   1.1373E+15   1.2537E+12   9.1667E+14   9.1792E+14
   1.0516E-05   0.0000E+00   0.0000E+00   1.5257E+16   2.6988E+14   5.7462E+15   2.9005E+00   7.5134E+15   2.0348E+04   5.1330E+17   1.1241E+15   1.2391E+12   9.1670E+14   9.1794E+14
   1.0523E-05   0.0000E+00   0.0000E+00   1.5242E+16   2.6961E+14   5.7465E+15   2.9006E+00   7.4982E+15   2.0111E+04   5.1277E+17   1.1109E+15   1.2246E+12   9.1674E+14   9.1796E+14
   1.0530E-05   0.0000E+00   0.0000E+00   1.5226E+16   2.6934E+14   5.7468E+15   2.9007E+00   7.4828E+15   1.9873E+04   5.1225E+17   1.0978E+15   1.2101E+12   9.1677E+14   9.1798E+14
   1.0537E-05   0.0000E+00   0.0000E+00   1.5211E+16   2.6907E+14   5.7471E+15   2.9008E+00   7.4673E+15   1.9637E+04   5.1171E+17   1.0847E+15   1.1956E+12   9.1680E+14   9.1800E+14
   1.0544E-05   0.0000E+00   0.0000E+00   1.5195E+16   2.6879E+14   5.7475E+15   2.9010E+00   7.4515E+15   1.9400E+04   5.1117E+17   1.0715E+15   1.1812E+12   9.1684E+14   9.1802E+14
   1.0551E-05   0.0000E+00   0.0000E+00   1.5171E+16   2.6759E+14   5.7495E+15   2.9011E+00   7.4355E+15   1.9201E+04   5.1063E+17   1.0585E+15   1.1662E+12   9.1647E+14   9.1764E+14
   1.0558E-05   0.0000E+00   0.0000E+00   1.5163E+16   2.6822E+14   5.7481E+15   2.9012E+00   7.4191E+15   1.8924E+04   5.1006E+17   1.0451E+15   1.1521E+12   9.1690E+14   9.1806E+14
   1.0565E-05   0.0000E+00   0.0000E+00   1.5138E+16   2.6701E+14   5.7501E+15   2.9013E+00   7.4027E+15   1.8724E+04   5.0950E+17   1.0321E+15   1.1372E+12   9.1654E+14   9.1768E+14
   1.0573E-05   0.0000E+00   0.0000E+00   1.5121E+16   2.6671E+14   5.7505E+15   2.9014E+00   7.3858E+15   1.8484E+04   5.0892E+17   1.0188E+15   1.1225E+12   9.1657E+14   9.1770E+14
   1.0580E-05   0.0000E+00   0.0000E+00   1.5112E+16   2.6732E+14   5.7491E+15   2.9015E+00   7.3686E+15   1.8208E+04   5.0832E+17   1.0055E+15   1.1083E+12   9.1700E+14   9.1811E+14
   1.0588E-05   0.0000E+00   0.0000E+00   1.5087E+16   2.6610E+14   5.7511E+15   2.9016E+00   7.3516E+15   1.8007E+04   5.0774E+17   9.9242E+14   1.0935E+12   9.1664E+14   9.1773E+14
   1.0596E-05   0.0000E+00   0.0000E+00   1.5069E+16   2.6578E+14   5.7515E+15   2.9017E+00   7.3339E+15   1.7767E+04   5.0712E+17   9.7912E+14   1.0788E+12   9.1667E+14   9.1775E+14
   1.0604E-05   0.0000E+00   0.0000E+00   1.5051E+16   2.6546E+14   5.7518E+15   2.9018E+00   7.3159E+15   1.7526E+04   5.0650E+17   9.6581E+14   1.0642E+12   9.1671E+14   9.1777E+14
   1.0612E-05   0.0000E+00   0.0000E+00   1.5032E+16   2.6514E+14   5.7521E+15   2.9019E+00   7.2976E+15   1.7285E+04   5.0587E+17   9.5249E+14   1.0495E+12   9.1674E+14   9.1779E+14
   1.0621E-05   0.0000E+00   0.0000E+00   1.5014E+16   2.6480E+14   5.7525E+15   2.9020E+00   7.2791E+15   1.7044E+04   5.0523E+17   9.3916E+14   1.0348E+12   9.1677E+14   9.1781E+14
   1.0629E-05   0.0000E+00   0.0000E+00   1.4994E+16   2.6447E+14   5.7528E+15   2.9021E+00   7.2601E+15   1.6802E+04   5.0457E+17   9.2580E+14   1.0201E+12   9.1681E+14   9.1783E+14
   1.0638E-05   0.0000E+00   0.0000E+00   1.4975E+16   2.6412E+14   5.7531E+15   2.9022E+00   7.2408E+15   1.6560E+04   5.0390E+17   9.1241E+14   1.0053E+12   9.1684E+14   9.1785E+14
   1.0647E-05   0.0000E+00   0.0000E+00   1.4955E+16   2.6377E+14   5.7534E+15   2.9023E+00   7.2211E+15   1.6317E+04   5.0321E+17   8.9899E+14   9.9054E+11   9.1688E+14   9.1787E+14
   1.0656E-05   0.0000E+00   0.0000E+00   1.4934E+16   2.6340E+14   5.7538E+15   2.9024E+00   7.2010E+15   1.6073E+04   5.0251E+17   8.8553E+14   9.7571E+11   9.1691E+14   9.1789E+14
   1.0666E-05   0.0000E+00   0.0000E+00   1.4913E+16   2.6303E+14   5.7541E+15   2.9026E+00   7.1805E+15   1.5828E+04   5.0179E+17   8.7202E+14   9.6081E+11   9.1694E+14   9.1790E+14
   1.0675E-05   0.0000E+00   0.0000E+00   1.4892E+16   2.6265E+14   5.7544E+15   2.9027E+00   7.1595E+15   1.5582E+04   5.0106E+17   8.5844E+14   9.4585E+11   9.1698E+14   9.1792E+14
   1.0685E-05   0.0000E+00   0.0000E+00   1.4869E+16   2.6226E+14   5.7548E+15   2.9028E+00   7.1379E+15   1.5335E+04   5.0030E+17   8.4479E+14   9.3081E+11   9.1701E+14   9.1794E+14
   1.0695E-05   0.0000E+00   0.0000E+00   1.4847E+16   2.6186E+14   5.7551E+15   2.9029E+00   7.1158E+15   1.5087E+04   4.9953E+17   8.3105E+14   9.1568E+11   9.1705E+14   9.1796E+14
   1.0706E-05   0.0000E+00   0.0000E+00   1.4816E+16   2.6055E+14   5.7571E+15   2.9030E+00   7.0930E+15   1.4864E+04   4.9873E+17   8.1721E+14   9.0004E+11   9.1669E+14   9.1759E+14
   1.0717E-05   0.0000E+00   0.0000E+00   1.4799E+16   2.6101E+14   5.7558E+15   2.9031E+00   7.0691E+15   1.4577E+04   4.9788E+17   8.0294E+14   8.8470E+11   9.1711E+14   9.1800E+14
   1.0728E-05   0.0000E+00   0.0000E+00   1.4766E+16   2.5968E+14   5.7577E+15   2.9032E+00   7.0449E+15   1.4349E+04   4.9703E+17   7.8883E+14   8.6879E+11   9.1676E+14   9.1763E+14
   1.0740E-05   0.0000E+00   0.0000E+00   1.4747E+16   2.6010E+14   5.7564E+15   2.9033E+00   7.0192E+15   1.4057E+04   4.9613E+17   7.7423E+14   8.5307E+11   9.1718E+14   9.1804E+14
   1.0753E-05   0.0000E+00   0.0000E+00   1.4712E+16   2.5874E+14   5.7584E+15   2.9034E+00   6.9932E+15   1.3821E+04   4.9521E+17   7.5975E+14   8.3676E+11   9.1683E+14   9.1767E+14
   1.0766E-05   0.0000E+00   0.0000E+00   1.4683E+16   2.5823E+14   5.7587E+15   2.9035E+00   6.9655E+15   1.3548E+04   4.9422E+17   7.4469E+14   8.2017E+11   9.1687E+14   9.1769E+14
   1.0779E-05   0.0000E+00   0.0000E+00   1.4661E+16   2.5858E+14   5.7575E+15   2.9036E+00   6.9365E+15   1.3244E+04   4.9319E+17   7.2932E+14   8.0358E+11   9.1729E+14   9.1809E+14
   1.0794E-05   0.0000E+00   0.0000E+00   1.4622E+16   2.5714E+14   5.7594E+15   2.9038E+00   6.9066E+15   1.2990E+04   4.9213E+17   7.1394E+14   7.8631E+11   9.1694E+14   9.1772E+14
   1.0809E-05   0.0000E+00   0.0000E+00   1.4588E+16   2.5655E+14   5.7598E+15   2.9039E+00   6.8744E+15   1.2696E+04   4.9098E+17   6.9776E+14   7.6849E+11   9.1697E+14   9.1774E+14
   1.0826E-05   0.0000E+00   0.0000E+00   1.4552E+16   2.5591E+14   5.7601E+15   2.9040E+00   6.8399E+15   1.2392E+04   4.8975E+17   6.8102E+14   7.5006E+11   9.1701E+14   9.1776E+14
   1.0843E-05   0.0000E+00   0.0000E+00   1.4512E+16   2.5522E+14   5.7605E+15   2.9041E+00   6.8028E+15   1.2075E+04   4.8842E+17   6.6357E+14   7.3084E+11   9.1705E+14   9.1778E+14
   1.0863E-05   0.0000E+00   0.0000E+00   1.4469E+16   2.5446E+14   5.7608E+15   2.9042E+00   6.7622E+15   1.1740E+04   4.8696E+17   6.4518E+14   7.1057E+11   9.1709E+14   9.1780E+14
   1.0885E-05   0.0000E+00   0.0000E+00   1.4421E+16   2.5361E+14   5.7612E+15   2.9044E+00   6.7169E+15   1.1382E+04   4.8532E+17   6.2547E+14   6.8887E+11   9.1713E+14   9.1781E+14
   1.0911E-05   0.0000E+00   0.0000E+00   1.4365E+16   2.5263E+14   5.7616E+15   2.9045E+00   6.6648E+15   1.0989E+04   4.8344E+17   6.0383E+14   6.6503E+11   9.1717E+14   9.1783E+14
   1.0942E-05   0.0000E+00   0.0000E+00   1.4297E+16   2.5144E+14   5.7619E+15   2.9046E+00   6.6017E+15   1.0537E+04   4.8114E+17   5.7898E+14   6.3766E+11   9.1721E+14   9.1785E+14
   1.0985E-05   0.0000E+00   0.0000E+00   1.4204E+16   2.4981E+14   5.7623E+15   2.9048E+00   6.5161E+15   9.9657E+03   4.7801E+17   5.4757E+14   6.0308E+11   9.1726E+14   9.1786E+14
   1.1051E-05   0.0000E+00   0.0000E+00   1.4064E+16   2.4734E+14   5.7627E+15   2.9049E+00   6.3880E+15   9.1939E+03   4.7329E+17   5.0516E+14   5.5637E+11   9.1731E+14   9.1787E+14
   1.1123E-05   0.0000E+00   0.0000E+00   1.3911E+16   2.4464E+14   5.7627E+15   2.9050E+00   6.2494E+15   8.4603E+03   4.6813E+17   4.6488E+14   5.1200E+11   9.1733E+14   9.1784E+14
   1.1163E-05   0.0000E+00   0.0000E+00   1.3826E+16   2.4315E+14   5.7625E+15   2.9050E+00   6.1741E+15   8.1009E+03   4.6530E+17   4.4515E+14   4.9028E+11   9.1733E+14   9.1782E+14
