         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11
   1.222482E-03   4.0749E+05   3.1651E+12   2.4475E+19   8.2794E+12   3.9509E+07   2.0182E+09   3.8143E+07   1.4846E+04   2.4771E+08   3.6929E+12   8.4164E+11
   1.242389E-03   1.6800E+06   3.1492E+12   2.4475E+19   6.6647E+12   2.5554E+07   1.3060E+09   2.4702E+07   3.7426E+03   3.8096E+06   3.6782E+12   8.5663E+11
   1.250000E-03   1.3305E+06   3.1432E+12   2.4475E+19   6.1571E+12   2.1809E+07   1.1145E+09   2.1082E+07   2.8012E+03   1.9302E+06   3.6726E+12   8.6223E+11
   1.257026E-03   9.7259E+05   3.1377E+12   2.4475E+19   5.7319E+12   1.8900E+07   9.6579E+08   1.8271E+07   3.9776E+03   4.3807E+06   3.6674E+12   8.6738E+11
   1.265223E-03   1.6799E+06   3.1312E+12   2.4475E+19   5.2818E+12   1.6059E+07   8.2018E+08   1.5515E+07   7.3934E+03   2.3165E+07   3.6614E+12   8.7335E+11
   1.274590E-03   2.7099E+06   3.1239E+12   2.4475E+19   4.8253E+12   1.3941E+07   7.0167E+08   1.3132E+07   1.6198E+04   3.1985E+08   3.6546E+12   8.7985E+11
   1.282787E-03   3.2934E+06   3.1175E+12   2.4475E+19   4.4947E+12   1.5889E+07   7.8687E+08   1.3722E+07   3.3525E+04   7.6740E+09   3.6488E+12   8.7830E+11
   1.290984E-03   1.4091E+06   3.1117E+12   2.4475E+19   4.1987E+12   1.5295E+07   8.0549E+08   1.3835E+07   5.3184E+04   1.7746E+11   3.6461E+12   7.1128E+11
   1.299180E-03   1.1963E+06   3.1077E+12   2.4475E+19   3.9506E+12   1.7840E+07   1.0264E+09   1.7032E+07   4.7662E+04   7.9578E+11   3.6538E+12   8.5555E+10
   1.305035E-03   4.9963E+06   3.1051E+12   2.4475E+19   4.0416E+12   6.5824E+07   4.4110E+09   6.8464E+07   7.3503E+04   8.7319E+11   3.6599E+12   3.7652E+09
   1.309719E-03   1.1251E+07   3.1035E+12   2.4475E+19   4.5597E+12   1.7324E+08   1.2388E+10   1.9196E+08   1.0537E+05   8.7656E+11   3.6651E+12   3.5579E+08
   1.314403E-03   1.9899E+07   3.1030E+12   2.4475E+19   5.8007E+12   3.5657E+08   2.6424E+10   4.1204E+08   1.3994E+05   8.8369E+11   3.6713E+12   5.0304E+07
   1.316745E-03   2.9512E+07   3.1035E+12   2.4475E+19   6.8567E+12   5.8207E+08   4.4080E+10   6.9019E+08   1.6915E+05   8.9204E+11   3.6752E+12   1.2942E+07
   1.320258E-03   3.7594E+07   3.1059E+12   2.4475E+19   9.0325E+12   8.0345E+08   6.1355E+10   9.6585E+08   1.9561E+05   9.1160E+11   3.6827E+12   4.9853E+06
   1.323771E-03   4.3564E+07   3.1107E+12   2.4475E+19   1.1666E+13   1.0159E+09   7.8018E+10   1.2358E+09   2.2873E+05   9.3789E+11   3.6927E+12   1.8108E+06
   1.329625E-03   4.7936E+07   3.1257E+12   2.4475E+19   1.6533E+13   1.2601E+09   9.6218E+10   1.5399E+09   2.7769E+05   9.9141E+11   3.7168E+12   6.0995E+05
   1.335480E-03   5.0396E+07   3.1506E+12   2.4475E+19   2.1449E+13   1.5011E+09   1.1361E+11   1.8371E+09   3.3823E+05   1.0513E+12   3.7514E+12   2.0227E+05
   1.342506E-03   4.9798E+07   3.1942E+12   2.4475E+19   2.6625E+13   1.6885E+09   1.2545E+11   2.0514E+09   4.0334E+05   1.1200E+12   3.8073E+12   8.6581E+04
   1.347190E-03   4.6938E+07   3.2309E+12   2.4475E+19   2.9324E+13   1.7386E+09   1.2745E+11   2.0993E+09   4.4935E+05   1.1583E+12   3.8528E+12   4.9488E+04
   1.356557E-03   4.1211E+07   3.3170E+12   2.4475E+19   3.2539E+13   1.7206E+09   1.2273E+11   2.0431E+09   4.9871E+05   1.2069E+12   3.9574E+12   3.6236E+04
   1.364754E-03   3.3110E+07   3.3992E+12   2.4475E+19   3.3153E+13   1.5315E+09   1.0654E+11   1.7894E+09   5.2275E+05   1.2170E+12   4.0567E+12   3.1858E+04
   1.371780E-03   2.5075E+07   3.4685E+12   2.4475E+19   3.2256E+13   1.2735E+09   8.6223E+10   1.4607E+09   5.1670E+05   1.2022E+12   4.1409E+12   3.8039E+04
   1.378806E-03   1.7519E+07   3.5324E+12   2.4475E+19   3.0344E+13   9.9185E+08   6.5035E+10   1.1129E+09   4.9028E+05   1.1698E+12   4.2197E+12   5.6018E+04
   1.387002E-03   1.0752E+07   3.5966E+12   2.4475E+19   2.7397E+13   7.0544E+08   4.4403E+10   7.6983E+08   4.4201E+05   1.1189E+12   4.3011E+12   1.1058E+05
   1.398712E-03   5.0981E+06   3.6674E+12   2.4475E+19   2.2961E+13   4.2319E+08   2.5147E+10   4.4448E+08   3.5613E+05   1.0416E+12   4.3957E+12   4.5355E+05
   1.410422E-03   1.5409E+06   3.7172E+12   2.4475E+19   1.8999E+13   2.3896E+08   1.3067E+10   2.3868E+08   2.5181E+05   9.7283E+11   4.4682E+12   4.9960E+06
   1.423302E-03   3.1809E+05   3.7534E+12   2.4475E+19   1.5550E+13   1.4412E+08   7.4884E+09   1.4010E+08   1.5068E+05   9.1283E+11   4.5286E+12   1.5274E+08
   1.438525E-03   7.9094E+04   3.7777E+12   2.4475E+19   1.2524E+13   9.1011E+07   4.6674E+09   8.7969E+07   6.8760E+04   8.4369E+11   4.5805E+12   1.7414E+10
   1.457260E-03   1.1813E+05   3.7587E+12   2.4475E+19   9.8804E+12   5.6506E+07   2.8898E+09   5.4531E+07   5.8361E+04   7.2657E+10   4.5658E+12   8.0313E+11
   1.472482E-03   4.0749E+05   3.7410E+12   2.4475E+19   8.2735E+12   3.9453E+07   2.0154E+09   3.8089E+07   1.8601E+04   2.6264E+08   4.5492E+12   8.9217E+11
   1.492389E-03   1.6800E+06   3.7180E+12   2.4475E+19   6.6601E+12   2.5519E+07   1.3042E+09   2.4668E+07   4.7145E+03   4.0783E+06   4.5276E+12   9.1398E+11
   1.500000E-03   1.3305E+06   3.7093E+12   2.4475E+19   6.1529E+12   2.1780E+07   1.1130E+09   2.1053E+07   3.5355E+03   2.0742E+06   4.5194E+12   9.2216E+11
   1.507026E-03   9.7259E+05   3.7013E+12   2.4475E+19   5.7280E+12   1.8875E+07   9.6448E+08   1.8246E+07   5.0292E+03   4.7093E+06   4.5119E+12   9.2967E+11
   1.515223E-03   1.6799E+06   3.6920E+12   2.4475E+19   5.2783E+12   1.6038E+07   8.1909E+08   1.5495E+07   9.3666E+03   2.4916E+07   4.5032E+12   9.3838E+11
   1.524590E-03   2.7099E+06   3.6814E+12   2.4475E+19   4.8221E+12   1.3924E+07   7.0076E+08   1.3115E+07   2.0567E+04   3.4467E+08   4.4933E+12   9.4797E+11
   1.532787E-03   3.2934E+06   3.6722E+12   2.4475E+19   4.4917E+12   1.5874E+07   7.8609E+08   1.3708E+07   4.2646E+04   8.2876E+09   4.4848E+12   9.4850E+11
   1.540984E-03   1.4091E+06   3.6633E+12   2.4475E+19   4.1958E+12   1.5282E+07   8.0478E+08   1.3822E+07   6.7755E+04   1.9204E+11   4.4799E+12   7.6970E+11
   1.549180E-03   1.1963E+06   3.6557E+12   2.4475E+19   3.9473E+12   1.7825E+07   1.0256E+09   1.7018E+07   6.0741E+04   8.6214E+11   4.4871E+12   9.2689E+10
   1.555035E-03   4.9963E+06   3.6505E+12   2.4475E+19   4.0381E+12   6.5808E+07   4.4102E+09   6.8448E+07   9.3677E+04   9.4661E+11   4.4929E+12   4.0817E+09
   1.559719E-03   1.1251E+07   3.6468E+12   2.4475E+19   4.5558E+12   1.7322E+08   1.2386E+10   1.9194E+08   1.3425E+05   9.5044E+11   4.4979E+12   3.8578E+08
   1.564403E-03   1.9899E+07   3.6444E+12   2.4475E+19   5.7965E+12   3.5655E+08   2.6423E+10   4.1201E+08   1.7812E+05   9.5770E+11   4.5041E+12   5.4517E+07
   1.566745E-03   2.9512E+07   3.6439E+12   2.4475E+19   6.8523E+12   5.8204E+08   4.4079E+10   6.9016E+08   2.1508E+05   9.6604E+11   4.5080E+12   1.4015E+07
   1.570258E-03   3.7594E+07   3.6451E+12   2.4475E+19   9.0278E+12   8.0340E+08   6.1352E+10   9.6580E+08   2.4817E+05   9.8545E+11   4.5156E+12   5.3892E+06
   1.573771E-03   4.3564E+07   3.6488E+12   2.4475E+19   1.1660E+13   1.0158E+09   7.8015E+10   1.2358E+09   2.8933E+05   1.0114E+12   4.5260E+12   1.9528E+06
   1.579625E-03   4.7936E+07   3.6625E+12   2.4475E+19   1.6526E+13   1.2599E+09   9.6211E+10   1.5398E+09   3.4917E+05   1.0639E+12   4.5511E+12   6.5454E+05
   1.585480E-03   5.0396E+07   3.6866E+12   2.4475E+19   2.1441E+13   1.5009E+09   1.1360E+11   1.8369E+09   4.2243E+05   1.1221E+12   4.5873E+12   2.1590E+05
   1.592506E-03   4.9798E+07   3.7298E+12   2.4475E+19   2.6615E+13   1.6882E+09   1.2543E+11   2.0511E+09   4.9965E+05   1.1881E+12   4.6459E+12   9.1851E+04
   1.597190E-03   4.6938E+07   3.7665E+12   2.4475E+19   2.9313E+13   1.7382E+09   1.2744E+11   2.0990E+09   5.5375E+05   1.2245E+12   4.6934E+12   5.2313E+04
   1.606557E-03   4.1211E+07   3.8528E+12   2.4475E+19   3.2526E+13   1.7201E+09   1.2271E+11   2.0427E+09   6.0891E+05   1.2686E+12   4.8024E+12   3.8090E+04
   1.614754E-03   3.3110E+07   3.9349E+12   2.4475E+19   3.3139E+13   1.5310E+09   1.0651E+11   1.7889E+09   6.3401E+05   1.2750E+12   4.9053E+12   3.3378E+04
   1.621780E-03   2.5075E+07   4.0040E+12   2.4475E+19   3.2242E+13   1.2730E+09   8.6196E+10   1.4602E+09   6.2386E+05   1.2574E+12   4.9925E+12   3.9785E+04
   1.628806E-03   1.7519E+07   4.0672E+12   2.4475E+19   3.0329E+13   9.9135E+08   6.5008E+10   1.1124E+09   5.8997E+05   1.2225E+12   5.0737E+12   5.8545E+04
   1.637002E-03   1.0752E+07   4.1301E+12   2.4475E+19   2.7383E+13   7.0500E+08   4.4381E+10   7.6941E+08   5.3051E+05   1.1695E+12   5.1573E+12   1.1557E+05
   1.648712E-03   5.0981E+06   4.1984E+12   2.4475E+19   2.2948E+13   4.2284E+08   2.5128E+10   4.4414E+08   4.2665E+05   1.0901E+12   5.2540E+12   4.7464E+05
   1.660422E-03   1.5409E+06   4.2447E+12   2.4475E+19   1.8987E+13   2.3868E+08   1.3053E+10   2.3841E+08   3.0155E+05   1.0202E+12   5.3276E+12   5.2393E+06
   1.673302E-03   3.1809E+05   4.2765E+12   2.4475E+19   1.5538E+13   1.4390E+08   7.4771E+09   1.3989E+08   1.8052E+05   9.5984E+11   5.3883E+12   1.6061E+08
   1.688525E-03   7.9094E+04   4.2948E+12   2.4475E+19   1.2512E+13   9.0843E+07   4.6587E+09   8.7806E+07   8.2481E+04   8.9019E+11   5.4398E+12   1.8374E+10
   1.707260E-03   1.1813E+05   4.2682E+12   2.4475E+19   9.8716E+12   5.6407E+07   2.8847E+09   5.4436E+07   7.0373E+04   7.7154E+10   5.4184E+12   8.5283E+11
   1.722482E-03   4.0749E+05   4.2444E+12   2.4475E+19   8.2665E+12   3.9387E+07   2.0120E+09   3.8025E+07   2.2524E+04   2.8038E+08   5.3959E+12   9.5220E+11
   1.742389E-03   1.6800E+06   4.2136E+12   2.4475E+19   6.6547E+12   2.5479E+07   1.3021E+09   2.4628E+07   5.7379E+03   4.3935E+06   5.3668E+12   9.8155E+11
   1.750000E-03   1.3305E+06   4.2020E+12   2.4475E+19   6.1480E+12   2.1745E+07   1.1112E+09   2.1020E+07   4.3109E+03   2.2426E+06   5.3558E+12   9.9256E+11
   1.757026E-03   9.7259E+05   4.1912E+12   2.4475E+19   5.7235E+12   1.8846E+07   9.6296E+08   1.8217E+07   6.1421E+03   5.0932E+06   5.3456E+12   1.0027E+12
   1.765223E-03   1.6799E+06   4.1788E+12   2.4475E+19   5.2742E+12   1.6013E+07   8.1781E+08   1.5471E+07   1.1460E+04   2.6961E+07   5.3339E+12   1.0144E+12
   1.774590E-03   2.7099E+06   4.1646E+12   2.4475E+19   4.8184E+12   1.3903E+07   6.9971E+08   1.3095E+07   2.5215E+04   3.7360E+08   5.3206E+12   1.0274E+12
   1.782787E-03   3.2934E+06   4.1523E+12   2.4475E+19   4.4883E+12   1.5857E+07   7.8519E+08   1.3691E+07   5.2373E+04   9.0011E+09   5.3092E+12   1.0302E+12
   1.790984E-03   1.4091E+06   4.1402E+12   2.4475E+19   4.1925E+12   1.5266E+07   8.0397E+08   1.3806E+07   8.3322E+04   2.0896E+11   5.3019E+12   8.3752E+11
   1.799180E-03   1.1963E+06   4.1286E+12   2.4475E+19   3.9435E+12   1.7808E+07   1.0247E+09   1.7002E+07   7.4725E+04   9.3914E+11   5.3085E+12   1.0097E+11
   1.805035E-03   4.9963E+06   4.1206E+12   2.4475E+19   4.0340E+12   6.5789E+07   4.4093E+09   6.8430E+07   1.1526E+05   1.0318E+12   5.3141E+12   4.4490E+09
   1.809719E-03   1.1251E+07   4.1147E+12   2.4475E+19   4.5514E+12   1.7320E+08   1.2386E+10   1.9192E+08   1.6513E+05   1.0361E+12   5.3189E+12   4.2056E+08
   1.814403E-03   1.9899E+07   4.1102E+12   2.4475E+19   5.7917E+12   3.5651E+08   2.6421E+10   4.1198E+08   2.1889E+05   1.0435E+12   5.3250E+12   5.9402E+07
   1.816745E-03   2.9512E+07   4.1088E+12   2.4475E+19   6.8473E+12   5.8200E+08   4.4077E+10   6.9012E+08   2.6405E+05   1.0518E+12   5.3289E+12   1.5260E+07
   1.820258E-03   3.7594E+07   4.1086E+12   2.4475E+19   9.0223E+12   8.0334E+08   6.1349E+10   9.6575E+08   3.0403E+05   1.0711E+12   5.3367E+12   5.8574E+06
   1.823771E-03   4.3564E+07   4.1113E+12   2.4475E+19   1.1654E+13   1.0158E+09   7.8011E+10   1.2357E+09   3.5347E+05   1.0966E+12   5.3475E+12   2.1173E+06
   1.829625E-03   4.7936E+07   4.1237E+12   2.4475E+19   1.6519E+13   1.2598E+09   9.6204E+10   1.5396E+09   4.2418E+05   1.1479E+12   5.3738E+12   7.0620E+05
   1.835480E-03   5.0396E+07   4.1472E+12   2.4475E+19   2.1432E+13   1.5007E+09   1.1359E+11   1.8366E+09   5.0997E+05   1.2042E+12   5.4119E+12   2.3169E+05
   1.842506E-03   4.9798E+07   4.1903E+12   2.4475E+19   2.6604E+13   1.6878E+09   1.2541E+11   2.0508E+09   5.9868E+05   1.2671E+12   5.4736E+12   9.7959E+04
   1.847190E-03   4.6938E+07   4.2272E+12   2.4475E+19   2.9300E+13   1.7378E+09   1.2742E+11   2.0986E+09   6.6040E+05   1.3011E+12   5.5235E+12   5.5588E+04
   1.856557E-03   4.1211E+07   4.3142E+12   2.4475E+19   3.2512E+13   1.7195E+09   1.2268E+11   2.0422E+09   7.2036E+05   1.3403E+12   5.6375E+12   4.0242E+04
   1.864754E-03   3.3110E+07   4.3969E+12   2.4475E+19   3.3123E+13   1.5304E+09   1.0648E+11   1.7884E+09   7.4590E+05   1.3424E+12   5.7446E+12   3.5142E+04
   1.871780E-03   2.5075E+07   4.4660E+12   2.4475E+19   3.2226E+13   1.2724E+09   8.6167E+10   1.4597E+09   7.3135E+05   1.3215E+12   5.8350E+12   4.1814E+04
   1.878806E-03   1.7519E+07   4.5290E+12   2.4475E+19   3.0314E+13   9.9080E+08   6.4982E+10   1.1119E+09   6.8992E+05   1.2839E+12   5.9190E+12   6.1483E+04
   1.887002E-03   1.0752E+07   4.5910E+12   2.4475E+19   2.7367E+13   7.0451E+08   4.4356E+10   7.6893E+08   6.1934E+05   1.2283E+12   6.0052E+12   1.2138E+05
   1.898712E-03   5.0981E+06   4.6569E+12   2.4475E+19   2.2932E+13   4.2243E+08   2.5107E+10   4.4375E+08   4.9769E+05   1.1464E+12   6.1044E+12   4.9916E+05
   1.910422E-03   1.5409E+06   4.7001E+12   2.4475E+19   1.8972E+13   2.3836E+08   1.3036E+10   2.3810E+08   3.5188E+05   1.0751E+12   6.1793E+12   5.5215E+06
   1.923302E-03   3.1809E+05   4.7275E+12   2.4475E+19   1.5524E+13   1.4365E+08   7.4642E+09   1.3964E+08   2.1088E+05   1.0143E+12   6.2405E+12   1.6972E+08
   1.938525E-03   7.9094E+04   4.7399E+12   2.4475E+19   1.2499E+13   9.0651E+07   4.6490E+09   8.7621E+07   9.6519E+04   9.4388E+11   6.2917E+12   1.9483E+10
   1.957260E-03   1.1813E+05   4.7052E+12   2.4475E+19   9.8617E+12   5.6294E+07   2.8789E+09   5.4327E+07   8.2749E+04   8.2296E+10   6.2631E+12   9.0967E+11
   1.972482E-03   4.0749E+05   4.6750E+12   2.4475E+19   8.2586E+12   3.9312E+07   2.0081E+09   3.7952E+07   2.6585E+04   3.0051E+08   6.2344E+12   1.0204E+12
   1.992389E-03   1.6800E+06   4.6359E+12   2.4475E+19   6.6487E+12   2.5433E+07   1.2997E+09   2.4583E+07   6.8027E+03   4.7477E+06   6.1973E+12   1.0577E+12
   2.000000E-03   1.3305E+06   4.6211E+12   2.4475E+19   6.1425E+12   2.1707E+07   1.1092E+09   2.0983E+07   5.1190E+03   2.4310E+06   6.1833E+12   1.0717E+12
   2.007026E-03   9.7259E+05   4.6075E+12   2.4475E+19   5.7184E+12   1.8813E+07   9.6127E+08   1.8185E+07   7.3037E+03   5.5228E+06   6.1704E+12   1.0846E+12
   2.015223E-03   1.6799E+06   4.5918E+12   2.4475E+19   5.2696E+12   1.5985E+07   8.1640E+08   1.5444E+07   1.3649E+04   2.9248E+07   6.1555E+12   1.0995E+12
   2.024590E-03   2.7099E+06   4.5738E+12   2.4475E+19   4.8143E+12   1.3881E+07   6.9855E+08   1.3073E+07   3.0082E+04   4.0589E+08   6.1385E+12   1.1160E+12
   2.032787E-03   3.2934E+06   4.5582E+12   2.4475E+19   4.4846E+12   1.5837E+07   7.8420E+08   1.3672E+07   6.2571E+04   9.7962E+09   6.1240E+12   1.1211E+12
   2.040984E-03   1.4091E+06   4.5427E+12   2.4475E+19   4.1889E+12   1.5249E+07   8.0308E+08   1.3789E+07   9.9658E+04   2.2779E+11   6.1143E+12   9.1297E+11
   2.049180E-03   1.1963E+06   4.5270E+12   2.4475E+19   3.9394E+12   1.7790E+07   1.0238E+09   1.6983E+07   8.9403E+04   1.0247E+12   6.1204E+12   1.1017E+11
   2.055035E-03   4.9963E+06   4.5161E+12   2.4475E+19   4.0294E+12   6.5769E+07   4.4082E+09   6.8409E+07   1.3790E+05   1.1264E+12   6.1257E+12   4.8570E+09
   2.059719E-03   1.1251E+07   4.5079E+12   2.4475E+19   4.5466E+12   1.7317E+08   1.2384E+10   1.9189E+08   1.9752E+05   1.1313E+12   6.1304E+12   4.5918E+08
   2.064403E-03   1.9899E+07   4.5013E+12   2.4475E+19   5.7865E+12   3.5648E+08   2.6420E+10   4.1195E+08   2.6160E+05   1.1387E+12   6.1364E+12   6.4824E+07
   2.066745E-03   2.9512E+07   4.4989E+12   2.4475E+19   6.8418E+12   5.8196E+08   4.4074E+10   6.9007E+08   3.1529E+05   1.1470E+12   6.1404E+12   1.6641E+07
   2.070258E-03   3.7594E+07   4.4974E+12   2.4475E+19   9.0162E+12   8.0328E+08   6.1346E+10   9.6568E+08   3.6231E+05   1.1660E+12   6.1484E+12   6.3767E+06
   2.073771E-03   4.3564E+07   4.4990E+12   2.4475E+19   1.1648E+13   1.0157E+09   7.8006E+10   1.2356E+09   4.2014E+05   1.1911E+12   6.1596E+12   2.2997E+06
   2.079625E-03   4.7936E+07   4.5103E+12   2.4475E+19   1.6510E+13   1.2596E+09   9.6197E+10   1.5395E+09   5.0157E+05   1.2410E+12   6.1874E+12   7.6348E+05
   2.085480E-03   5.0396E+07   4.5332E+12   2.4475E+19   2.1422E+13   1.5004E+09   1.1358E+11   1.8364E+09   5.9955E+05   1.2951E+12   6.2276E+12   2.4919E+05
   2.092506E-03   4.9798E+07   4.5766E+12   2.4475E+19   2.6592E+13   1.6875E+09   1.2540E+11   2.0505E+09   6.9905E+05   1.3547E+12   6.2927E+12   1.0473E+05
   2.097190E-03   4.6938E+07   4.6140E+12   2.4475E+19   2.9287E+13   1.7374E+09   1.2739E+11   2.0981E+09   7.6788E+05   1.3860E+12   6.3452E+12   5.9216E+04
   2.106557E-03   4.1211E+07   4.7022E+12   2.4475E+19   3.2496E+13   1.7190E+09   1.2265E+11   2.0416E+09   8.3166E+05   1.4197E+12   6.4647E+12   4.2626E+04
   2.114754E-03   3.3110E+07   4.7858E+12   2.4475E+19   3.3106E+13   1.5298E+09   1.0645E+11   1.7877E+09   8.5707E+05   1.4171E+12   6.5765E+12   3.7098E+04
   2.121780E-03   2.5075E+07   4.8555E+12   2.4475E+19   3.2209E+13   1.2718E+09   8.6134E+10   1.4590E+09   8.3789E+05   1.3926E+12   6.6706E+12   4.4063E+04
   2.128806E-03   1.7519E+07   4.9184E+12   2.4475E+19   3.0296E+13   9.9019E+08   6.4950E+10   1.1113E+09   7.8893E+05   1.3519E+12   6.7577E+12   6.4738E+04
   2.137002E-03   1.0752E+07   4.9799E+12   2.4475E+19   2.7349E+13   7.0396E+08   4.4328E+10   7.6840E+08   7.0742E+05   1.2934E+12   6.8467E+12   1.2781E+05
   2.148712E-03   5.0981E+06   5.0439E+12   2.4475E+19   2.2916E+13   4.2199E+08   2.5085E+10   4.4332E+08   5.6835E+05   1.2087E+12   6.9487E+12   5.2629E+05
   2.160422E-03   1.5409E+06   5.0841E+12   2.4475E+19   1.8956E+13   2.3800E+08   1.3018E+10   2.3776E+08   4.0215E+05   1.1359E+12   7.0252E+12   5.8336E+06
   2.173302E-03   3.1809E+05   5.1073E+12   2.4475E+19   1.5509E+13   1.4337E+08   7.4502E+09   1.3938E+08   2.4132E+05   1.0744E+12   7.0870E+12   1.7977E+08
   2.188525E-03   7.9094E+04   5.1138E+12   2.4475E+19   1.2484E+13   9.0443E+07   4.6383E+09   8.7418E+07   1.1065E+05   1.0030E+12   7.1379E+12   2.0703E+10
   2.207260E-03   1.1813E+05   5.0708E+12   2.4475E+19   9.8509E+12   5.6172E+07   2.8726E+09   5.4208E+07   9.5268E+04   8.7915E+10   7.1019E+12   9.7178E+11
   2.222482E-03   4.0749E+05   5.0340E+12   2.4475E+19   8.2501E+12   3.9231E+07   2.0040E+09   3.7874E+07   3.0705E+04   3.2239E+08   7.0668E+12   1.0945E+12
   2.242389E-03   1.6800E+06   4.9864E+12   2.4475E+19   6.6422E+12   2.5383E+07   1.2972E+09   2.4535E+07   7.8865E+03   5.1296E+06   7.0216E+12   1.1400E+12
   2.250000E-03   1.3305E+06   4.9684E+12   2.4475E+19   6.1366E+12   2.1666E+07   1.1071E+09   2.0942E+07   5.9423E+03   2.6335E+06   7.0045E+12   1.1571E+12
   2.257026E-03   9.7259E+05   4.9519E+12   2.4475E+19   5.7130E+12   1.8778E+07   9.5945E+08   1.8151E+07   8.4881E+03   5.9845E+06   6.9888E+12   1.1728E+12
   2.265223E-03   1.6799E+06   4.9327E+12   2.4475E+19   5.2647E+12   1.5956E+07   8.1487E+08   1.5415E+07   1.5883E+04   3.1705E+07   6.9706E+12   1.1910E+12
   2.274590E-03   2.7099E+06   4.9109E+12   2.4475E+19   4.8099E+12   1.3857E+07   6.9730E+08   1.3050E+07   3.5053E+04   4.4054E+08   6.9500E+12   1.2112E+12
   2.282787E-03   3.2934E+06   4.8920E+12   2.4475E+19   4.4805E+12   1.5817E+07   7.8315E+08   1.3652E+07   7.2991E+04   1.0648E+10   6.9323E+12   1.2186E+12
   2.290984E-03   1.4091E+06   4.8729E+12   2.4475E+19   4.1850E+12   1.5230E+07   8.0212E+08   1.3771E+07   1.1636E+05   2.4793E+11   6.9200E+12   9.9370E+11
   2.299180E-03   1.1963E+06   4.8531E+12   2.4475E+19   3.9350E+12   1.7770E+07   1.0228E+09   1.6964E+07   1.0440E+05   1.1162E+12   6.9256E+12   1.2001E+11
   2.305035E-03   4.9963E+06   4.8392E+12   2.4475E+19   4.0246E+12   6.5746E+07   4.4071E+09   6.8388E+07   1.6104E+05   1.2275E+12   6.9307E+12   5.2931E+09
   2.309719E-03   1.1251E+07   4.8288E+12   2.4475E+19   4.5414E+12   1.7314E+08   1.2383E+10   1.9187E+08   2.3060E+05   1.2330E+12   6.9353E+12   5.0045E+08
   2.314403E-03   1.9899E+07   4.8200E+12   2.4475E+19   5.7808E+12   3.5644E+08   2.6418E+10   4.1191E+08   3.0514E+05   1.2405E+12   6.9413E+12   7.0614E+07
   2.316745E-03   2.9512E+07   4.8167E+12   2.4475E+19   6.8359E+12   5.8191E+08   4.4072E+10   6.9003E+08   3.6748E+05   1.2487E+12   6.9453E+12   1.8116E+07
   2.320258E-03   3.7594E+07   4.8139E+12   2.4475E+19   9.0098E+12   8.0321E+08   6.1343E+10   9.6562E+08   4.2153E+05   1.2674E+12   6.9536E+12   6.9312E+06
   2.323771E-03   4.3564E+07   4.8145E+12   2.4475E+19   1.1641E+13   1.0156E+09   7.8001E+10   1.2355E+09   4.8767E+05   1.2920E+12   6.9654E+12   2.4944E+06
   2.329625E-03   4.7936E+07   4.8246E+12   2.4475E+19   1.6502E+13   1.2595E+09   9.6188E+10   1.5393E+09   5.7947E+05   1.3403E+12   6.9946E+12   8.2459E+05
   2.335480E-03   5.0396E+07   4.8472E+12   2.4475E+19   2.1411E+13   1.5002E+09   1.1356E+11   1.8362E+09   6.8911E+05   1.3921E+12   7.0372E+12   2.6785E+05
   2.342506E-03   4.9798E+07   4.8911E+12   2.4475E+19   2.6579E+13   1.6871E+09   1.2538E+11   2.0501E+09   7.9858E+05   1.4481E+12   7.1059E+12   1.1195E+05
   2.347190E-03   4.6938E+07   4.9291E+12   2.4475E+19   2.9272E+13   1.7369E+09   1.2737E+11   2.0977E+09   8.7395E+05   1.4766E+12   7.1612E+12   6.3086E+04
   2.356557E-03   4.1211E+07   5.0190E+12   2.4475E+19   3.2479E+13   1.7183E+09   1.2262E+11   2.0410E+09   9.4064E+05   1.5043E+12   7.2866E+12   4.5168E+04
   2.364754E-03   3.3110E+07   5.1040E+12   2.4475E+19   3.3089E+13   1.5291E+09   1.0641E+11   1.7871E+09   9.6544E+05   1.4968E+12   7.4034E+12   3.9183E+04
   2.371780E-03   2.5075E+07   5.1745E+12   2.4475E+19   3.2190E+13   1.2711E+09   8.6099E+10   1.4584E+09   9.4154E+05   1.4684E+12   7.5013E+12   4.6461E+04
   2.378806E-03   1.7519E+07   5.2378E+12   2.4475E+19   3.0277E+13   9.8954E+08   6.4917E+10   1.1106E+09   8.8521E+05   1.4244E+12   7.5917E+12   6.8210E+04
   2.387002E-03   1.0752E+07   5.2989E+12   2.4475E+19   2.7331E+13   7.0338E+08   4.4298E+10   7.6784E+08   7.9315E+05   1.3628E+12   7.6838E+12   1.3467E+05
   2.398712E-03   5.0981E+06   5.3614E+12   2.4475E+19   2.2898E+13   4.2152E+08   2.5061E+10   4.4286E+08   6.3731E+05   1.2751E+12   7.7888E+12   5.5521E+05
   2.410422E-03   1.5409E+06   5.3989E+12   2.4475E+19   1.8938E+13   2.3763E+08   1.2999E+10   2.3740E+08   4.5136E+05   1.2006E+12   7.8670E+12   6.1658E+06
   2.423302E-03   3.1809E+05   5.4181E+12   2.4475E+19   1.5492E+13   1.4308E+08   7.4353E+09   1.3909E+08   2.7123E+05   1.1382E+12   7.9297E+12   1.9046E+08
