          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             7             8             9             V             J           MuN
  7.801000E-06  1.000000E-09  2.188126E+01  1.000000E+00  1.834734E+19  6.589465E+03  1.000000E+00  5.271383E+02  1.538666E-01  5.705944E-05  7.202628E+08  1.585711E-04  1.418123E+06  4.356960E-04  2.431579E-02  3.626974E+08  7.008363E+07  4.797227E+04  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  7.901000E-06  1.000000E-09  2.103912E+01  1.000000E+00  1.834734E+19  6.620151E+03  1.000000E+00  5.339030E+02  1.586754E-01  5.778790E-05  6.676401E+08  1.587424E-04  1.066632E+06  4.354470E-04  2.454278E-02  3.643864E+08  6.995834E+07  4.819567E+04  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  8.001000E-06  1.000000E-09  2.017622E+01  1.000000E+00  1.834734E+19  6.645568E+03  1.000000E+00  5.406546E+02  1.635045E-01  5.851624E-05  6.149276E+08  1.587550E-04  7.773161E+05  4.347174E-04  2.473160E-02  3.657854E+08  6.982701E+07  4.838071E+04  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  8.101000E-06  1.000000E-09  1.929341E+01  1.000000E+00  1.834734E+19  6.665789E+03  1.000000E+00  5.473929E+02  1.683503E-01  5.924450E-05  5.621652E+08  1.586097E-04  5.464343E+05  4.335104E-04  2.488234E-02  3.668984E+08  6.968913E+07  4.852792E+04  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  8.201000E-06  1.000000E-09  1.839155E+01  1.000000E+00  1.834734E+19  6.680906E+03  1.000000E+00  5.541176E+02  1.732089E-01  5.997267E-05  5.117957E+08  1.583350E-04  3.738135E+05  4.319342E-04  2.499532E-02  3.677305E+08  6.955031E+07  4.863797E+04  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  8.301000E-06  1.000000E-09  1.747155E+01  1.000000E+00  1.834734E+19  6.691042E+03  1.000000E+00  5.608283E+02  1.780766E-01  6.070080E-05  4.608930E+08  1.578975E-04  2.421564E+05  4.298514E-04  2.507122E-02  3.682884E+08  6.940222E+07  4.871176E+04  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  8.401000E-06  1.000000E-09  1.653430E+01  1.000000E+00  1.834734E+19  6.696323E+03  1.000000E+00  5.675248E+02  1.829500E-01  6.142888E-05  4.116713E+08  1.573272E-04  1.494996E+05  4.273787E-04  2.511082E-02  3.685791E+08  6.925045E+07  4.875021E+04  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  8.501000E-06  1.000000E-09  1.558074E+01  1.000000E+00  1.834734E+19  6.696910E+03  1.000000E+00  5.742066E+02  1.878256E-01  6.215694E-05  3.644189E+08  1.566250E-04  8.724874E+04  4.245083E-04  2.511522E-02  3.686114E+08  6.909423E+07  4.875448E+04  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  8.601000E-06  1.000000E-09  1.461180E+01  1.000000E+00  1.834734E+19  6.692973E+03  1.000000E+00  5.808732E+02  1.926998E-01  6.288498E-05  3.182515E+08  1.557883E-04  4.708399E+04  4.212293E-04  2.508570E-02  3.683947E+08  6.893158E+07  4.872582E+04  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  8.701000E-06  1.000000E-09  1.362844E+01  1.000000E+00  1.834734E+19  6.684709E+03  1.000000E+00  5.875242E+02  1.975697E-01  6.361300E-05  2.740164E+08  1.548194E-04  2.322421E+04  4.175359E-04  2.502379E-02  3.679398E+08  6.876194E+07  4.866566E+04  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  8.801000E-06  1.000000E-09  1.263163E+01  1.000000E+00  1.834734E+19  6.672328E+03  1.000000E+00  5.941591E+02  2.024320E-01  6.434102E-05  2.318293E+08  1.537252E-04  1.023768E+04  4.134465E-04  2.493118E-02  3.672584E+08  6.858533E+07  4.857553E+04  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  8.901000E-06  1.000000E-09  1.162235E+01  1.000000E+00  1.834734E+19  6.656067E+03  1.000000E+00  6.007771E+02  2.072838E-01  6.506904E-05  1.918983E+08  1.525100E-04  3.913658E+03  4.089679E-04  2.480981E-02  3.663633E+08  6.840114E+07  4.845714E+04  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  9.001000E-06  1.000000E-09  1.060161E+01  1.000000E+00  1.834734E+19  6.636179E+03  1.000000E+00  6.073772E+02  2.121225E-01  6.579705E-05  1.545642E+08  1.511556E-04  1.244552E+03  4.039952E-04  2.466177E-02  3.652686E+08  6.820424E+07  4.831235E+04  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
  9.101000E-06  1.000000E-09  9.570400E+00  1.000000E+00  1.834734E+19  6.612935E+03  1.000000E+00  6.139583E+02  2.169455E-01  6.652507E-05  1.199840E+08  1.496508E-04  3.094231E+02  3.984592E-04  2.448931E-02  3.639892E+08  6.799052E+07  4.814313E+04  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
  9.201000E-06  1.000000E-09  8.529747E+00  1.000000E+00  1.834734E+19  6.586633E+03  1.000000E+00  6.205182E+02  2.217504E-01  6.725308E-05  8.844111E+07  1.479441E-04  5.480391E+01  3.920889E-04  2.429489E-02  3.625415E+08  6.774751E+07  4.795165E+04  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  9.301000E-06  1.000000E-09  7.480676E+00  1.000000E+00  1.834734E+19  6.557600E+03  1.000000E+00  6.270530E+02  2.265352E-01  6.798110E-05  6.033170E+07  1.459068E-04  5.930482E+00  3.842494E-04  2.408119E-02  3.609435E+08  6.744628E+07  4.774029E+04  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
  9.401000E-06  1.000000E-09  6.424223E+00  1.000000E+00  1.834734E+19  6.526205E+03  1.000000E+00  6.335544E+02  2.312979E-01  6.870911E-05  3.618713E+07  1.432219E-04  3.017334E-01  3.733912E-04  2.385116E-02  3.592155E+08  6.701736E+07  4.751173E+04  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  9.501000E-06  1.000000E-09  5.361430E+00  1.000000E+00  1.834734E+19  6.492888E+03  1.000000E+00  6.400028E+02  2.360370E-01  6.943713E-05  1.703866E+07  1.389941E-04  9.897858E-04  3.551886E-04  2.360826E-02  3.573816E+08  6.626545E+07  4.726917E+04  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  9.601000E-06  1.000000E-09  4.293346E+00  1.000000E+00  1.834734E+19  6.458220E+03  1.000000E+00  6.463474E+02  2.407514E-01  7.016514E-05  4.655147E+06  1.309466E-04  0.000000E+00  3.186169E-04  2.335682E-02  3.554734E+08  6.468169E+07  4.701679E+04  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  9.701000E-06  1.000000E-09  3.221025E+00  1.000000E+00  1.834734E+19  6.422944E+03  1.000000E+00  6.524676E+02  2.454402E-01  7.089316E-05  2.915430E+05  1.153337E-04  0.000000E+00  2.452699E-04  2.310236E-02  3.535318E+08  6.133504E+07  4.675997E+04  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  9.801000E-06  1.000000E-09  2.145525E+00  1.000000E+00  1.834734E+19  6.387689E+03  1.000000E+00  6.581696E+02  2.501034E-01  7.162117E-05  1.472666E+02  9.197213E-05  0.000000E+00  1.352213E-04  2.284944E-02  3.515912E+08  5.582448E+07  4.650331E+04  7.280146E+00  6.250000E+01  4.561335E-12  1.683400E+22
  9.901000E-06  1.000000E-09  1.067907E+00  1.000000E+00  1.834734E+19  6.352622E+03  1.000000E+00  6.632170E+02  2.547409E-01  7.234919E-05  0.000000E+00  6.141763E-05  0.000000E+00  2.029464E-05  2.259925E-02  3.496611E+08  4.709275E+07  4.624802E+04  7.280146E+00  6.250000E+01  3.845970E-12  2.837343E+22
  1.000100E-05  1.000000E-09  1.076382E-02  1.000000E+00  1.834734E+19  6.317747E+03  1.000000E+00  6.669025E+02  2.593530E-01  7.307720E-05  0.000000E+00  5.310505E-06  0.000000E+00  0.000000E+00  2.235180E-02  3.477415E+08  6.688057E+06  4.599412E+04  7.280146E+00  6.250000E+01  5.109943E-15  1.652278E+24
  1.010100E-05  1.000000E-09  1.089424E+00  1.000000E+00  1.834734E+19  6.283064E+03  1.000000E+00  6.706274E+02  2.639398E-01  7.380522E-05  0.000000E+00  6.074436E-05  0.000000E+00  2.007058E-05  2.210706E-02  3.458325E+08  4.709248E+07  4.574162E+04  7.280146E+00  6.250000E+01  3.845947E-12  2.837392E+22
  1.020100E-05  1.000000E-09  2.167010E+00  1.000000E+00  1.834734E+19  6.248571E+03  1.000000E+00  6.756830E+02  2.685014E-01  7.453323E-05  1.472228E+02  8.996849E-05  0.000000E+00  1.322736E-04  2.186500E-02  3.439339E+08  5.582433E+07  4.549051E+04  7.280146E+00  6.250000E+01  4.561323E-12  1.683415E+22
  1.030100E-05  1.000000E-09  3.242457E+00  1.000000E+00  1.834734E+19  6.214274E+03  1.000000E+00  6.813902E+02  2.730379E-01  7.526124E-05  2.915430E+05  1.115867E-04  0.000000E+00  2.373015E-04  2.162563E-02  3.420461E+08  6.133504E+07  4.524082E+04  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  1.040100E-05  1.000000E-09  4.314704E+00  1.000000E+00  1.834734E+19  6.180342E+03  1.000000E+00  6.875136E+02  2.775496E-01  7.598926E-05  4.655147E+06  1.253123E-04  0.000000E+00  3.049077E-04  2.139011E-02  3.401784E+08  6.468169E+07  4.499379E+04  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  1.050100E-05  1.000000E-09  5.382692E+00  1.000000E+00  1.834734E+19  6.147402E+03  1.000000E+00  6.938597E+02  2.820369E-01  7.671727E-05  1.703866E+07  1.315982E-04  9.897858E-04  3.362890E-04  2.116271E-02  3.383654E+08  6.626545E+07  4.475399E+04  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  1.060100E-05  1.000000E-09  6.445369E+00  1.000000E+00  1.834734E+19  6.116185E+03  1.000000E+00  7.003088E+02  2.865008E-01  7.744529E-05  3.618713E+07  1.342237E-04  3.017334E-01  3.499322E-04  2.094832E-02  3.366471E+08  6.701736E+07  4.452672E+04  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  1.070100E-05  1.000000E-09  7.501685E+00  1.000000E+00  1.834734E+19  6.087239E+03  1.000000E+00  7.068106E+02  2.909428E-01  7.817330E-05  6.033170E+07  1.354412E-04  5.930482E+00  3.566881E-04  2.075051E-02  3.350539E+08  6.744628E+07  4.431599E+04  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
  1.080100E-05  1.000000E-09  8.550598E+00  1.000000E+00  1.834734E+19  6.060977E+03  1.000000E+00  7.133456E+02  2.953647E-01  7.890132E-05  8.844111E+07  1.361372E-04  5.480391E+01  3.607977E-04  2.057185E-02  3.336084E+08  6.774751E+07  4.412480E+04  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  1.090100E-05  1.000000E-09  9.591072E+00  1.000000E+00  1.834734E+19  6.037739E+03  1.000000E+00  7.199058E+02  2.997685E-01  7.962933E-05  1.199840E+08  1.366341E-04  3.094231E+02  3.638011E-04  2.041440E-02  3.323293E+08  6.799052E+07  4.395562E+04  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
  1.100100E-05  1.000000E-09  1.062208E+01  1.000000E+00  1.834734E+19  6.017817E+03  1.000000E+00  7.264870E+02  3.041566E-01  8.035735E-05  1.545642E+08  1.370709E-04  1.244552E+03  3.663508E-04  2.027991E-02  3.312327E+08  6.820424E+07  4.381058E+04  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
  1.110100E-05  1.000000E-09  1.164261E+01  1.000000E+00  1.834734E+19  6.001471E+03  1.000000E+00  7.330874E+02  3.085315E-01  8.108536E-05  1.918983E+08  1.375113E-04  3.913658E+03  3.687476E-04  2.016989E-02  3.303330E+08  6.840114E+07  4.369159E+04  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  1.120100E-05  1.000000E-09  1.265164E+01  1.000000E+00  1.834734E+19  5.988935E+03  1.000000E+00  7.397055E+02  3.128959E-01  8.181338E-05  2.318293E+08  1.379804E-04  1.023768E+04  3.711005E-04  2.008571E-02  3.296430E+08  6.858533E+07  4.360032E+04  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  1.130100E-05  1.000000E-09  1.364820E+01  1.000000E+00  1.834734E+19  5.980418E+03  1.000000E+00  7.463406E+02  3.172525E-01  8.254140E-05  2.740164E+08  1.385078E-04  2.322421E+04  3.735449E-04  2.002862E-02  3.291742E+08  6.876194E+07  4.353832E+04  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  1.140100E-05  1.000000E-09  1.463128E+01  1.000000E+00  1.834734E+19  5.976113E+03  1.000000E+00  7.529918E+02  3.216046E-01  8.326943E-05  3.182515E+08  1.391024E-04  4.708399E+04  3.761130E-04  1.999980E-02  3.289373E+08  6.893158E+07  4.350697E+04  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  1.150100E-05  1.000000E-09  1.559992E+01  1.000000E+00  1.834734E+19  5.976181E+03  1.000000E+00  7.596586E+02  3.259550E-01  8.399746E-05  3.644189E+08  1.397688E-04  8.724874E+04  3.788222E-04  2.000025E-02  3.289410E+08  6.909423E+07  4.350747E+04  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  1.160100E-05  1.000000E-09  1.655317E+01  1.000000E+00  1.834734E+19  5.980771E+03  1.000000E+00  7.663405E+02  3.303071E-01  8.472552E-05  4.116713E+08  1.405156E-04  1.494996E+05  3.817101E-04  2.003099E-02  3.291936E+08  6.925045E+07  4.354089E+04  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  1.170100E-05  1.000000E-09  1.749008E+01  1.000000E+00  1.834734E+19  5.990004E+03  1.000000E+00  7.730371E+02  3.346643E-01  8.545361E-05  4.608930E+08  1.413542E-04  2.421564E+05  3.848148E-04  2.009288E-02  3.297018E+08  6.940222E+07  4.360810E+04  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  1.180100E-05  1.000000E-09  1.840973E+01  1.000000E+00  1.834734E+19  6.003986E+03  1.000000E+00  7.797479E+02  3.390299E-01  8.618173E-05  5.117957E+08  1.422922E-04  3.738135E+05  3.881699E-04  2.018679E-02  3.304714E+08  6.955031E+07  4.370989E+04  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  1.190100E-05  1.000000E-09  1.931121E+01  1.000000E+00  1.834734E+19  6.022789E+03  1.000000E+00  7.864727E+02  3.434075E-01  8.690991E-05  5.621652E+08  1.433098E-04  5.464343E+05  3.916928E-04  2.031343E-02  3.315064E+08  6.968913E+07  4.384678E+04  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  1.200100E-05  1.000000E-09  2.019364E+01  1.000000E+00  1.834734E+19  6.046484E+03  1.000000E+00  7.932112E+02  3.478005E-01  8.763816E-05  6.149276E+08  1.444436E-04  7.773161E+05  3.955286E-04  2.047358E-02  3.328106E+08  6.982701E+07  4.401929E+04  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  1.210100E-05  1.000000E-09  2.105613E+01  1.000000E+00  1.834734E+19  6.075106E+03  1.000000E+00  7.999630E+02  3.522125E-01  8.836650E-05  6.676401E+08  1.456729E-04  1.066632E+06  3.995961E-04  2.066787E-02  3.343861E+08  6.995834E+07  4.422766E+04  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  1.220100E-05  1.000000E-09  2.189785E+01  1.000000E+00  1.834734E+19  6.108671E+03  1.000000E+00  8.067278E+02  3.566472E-01  8.909496E-05  7.202628E+08  1.470011E-04  1.418123E+06  4.039058E-04  2.089688E-02  3.362335E+08  7.008363E+07  4.447202E+04  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  1.230100E-05  1.000000E-09  2.271795E+01  1.000000E+00  1.834734E+19  6.147194E+03  1.000000E+00  8.135055E+02  3.611081E-01  8.982356E-05  7.741612E+08  1.484443E-04  1.849282E+06  4.085244E-04  2.116127E-02  3.383539E+08  7.020648E+07  4.475247E+04  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  1.240100E-05  1.000000E-09  2.351564E+01  1.000000E+00  1.834734E+19  6.190651E+03  1.000000E+00  8.202959E+02  3.655989E-01  9.055233E-05  8.279053E+08  1.499939E-04  2.355638E+06  4.134191E-04  2.146153E-02  3.407459E+08  7.032458E+07  4.506885E+04  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  1.250100E-05  1.000000E-09  2.429012E+01  1.000000E+00  1.834734E+19  6.238997E+03  1.000000E+00  8.270987E+02  3.701231E-01  9.128129E-05  8.803580E+08  1.516379E-04  2.930090E+06  4.185408E-04  2.179805E-02  3.434069E+08  7.043537E+07  4.542081E+04  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  1.260100E-05  1.000000E-09  2.504063E+01  1.000000E+00  1.834734E+19  6.292189E+03  1.000000E+00  8.339138E+02  3.746843E-01  9.201048E-05  9.334813E+08  1.533950E-04  3.594321E+06  4.239673E-04  2.217132E-02  3.463347E+08  7.054335E+07  4.580805E+04  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  1.270100E-05  1.000000E-09  2.576642E+01  1.000000E+00  1.834734E+19  6.350143E+03  1.000000E+00  8.407410E+02  3.792859E-01  9.273991E-05  9.843306E+08  1.552457E-04  4.310154E+06  4.296256E-04  2.258162E-02  3.495246E+08  7.064412E+07  4.622997E+04  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  1.280100E-05  1.000000E-09  2.646679E+01  1.000000E+00  1.834734E+19  6.412785E+03  1.000000E+00  8.475801E+02  3.839314E-01  9.346962E-05  1.036127E+09  1.572097E-04  5.125895E+06  4.355915E-04  2.302934E-02  3.529726E+08  7.074284E+07  4.668601E+04  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  1.290100E-05  1.000000E-09  2.714104E+01  1.000000E+00  1.834734E+19  6.480012E+03  1.000000E+00  8.544309E+02  3.886242E-01  9.419963E-05  1.085824E+09  1.592649E-04  5.994004E+06  4.417837E-04  2.351471E-02  3.566729E+08  7.083480E+07  4.717543E+04  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  1.300100E-05  1.000000E-09  2.778850E+01  1.000000E+00  1.834734E+19  6.551690E+03  1.000000E+00  8.612932E+02  3.933676E-01  9.492998E-05  1.135263E+09  1.614271E-04  6.939399E+06  4.482704E-04  2.403780E-02  3.606182E+08  7.092422E+07  4.769726E+04  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  1.310100E-05  1.000000E-09  2.840854E+01  1.000000E+00  1.834734E+19  6.627674E+03  1.000000E+00  8.681667E+02  3.981647E-01  9.566067E-05  1.182837E+09  1.636800E-04  7.934109E+06  4.549900E-04  2.459859E-02  3.648005E+08  7.100822E+07  4.825043E+04  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  1.320100E-05  1.000000E-09  2.900054E+01  1.000000E+00  1.834734E+19  6.707819E+03  1.000000E+00  8.750514E+02  4.030187E-01  9.639172E-05  1.229527E+09  1.660268E-04  8.990277E+06  4.619577E-04  2.519711E-02  3.692118E+08  7.108840E+07  4.883390E+04  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  1.330100E-05  1.000000E-09  2.956392E+01  1.000000E+00  1.834734E+19  6.791974E+03  1.000000E+00  8.819468E+02  4.079325E-01  9.712317E-05  1.273769E+09  1.684533E-04  1.005960E+07  4.691217E-04  2.583331E-02  3.738439E+08  7.116247E+07  4.944656E+04  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  1.340100E-05  1.000000E-09  3.009813E+01  1.000000E+00  1.834734E+19  6.879956E+03  1.000000E+00  8.888527E+02  4.129089E-01  9.785501E-05  1.316637E+09  1.709666E-04  1.116496E+07  4.765177E-04  2.650692E-02  3.786866E+08  7.123292E+07  5.008708E+04  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  1.350100E-05  1.000000E-09  3.060263E+01  1.000000E+00  1.834734E+19  6.971565E+03  1.000000E+00  8.957687E+02  4.179508E-01  9.858725E-05  1.355943E+09  1.735459E-04  1.224436E+07  4.840696E-04  2.721752E-02  3.837289E+08  7.129648E+07  5.075401E+04  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  1.360100E-05  1.000000E-09  3.107694E+01  1.000000E+00  1.834734E+19  7.066594E+03  1.000000E+00  9.026945E+02  4.230606E-01  9.931991E-05  1.396367E+09  1.762219E-04  1.342000E+07  4.919049E-04  2.796458E-02  3.889595E+08  7.136073E+07  5.144584E+04  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  1.370100E-05  1.000000E-09  3.152057E+01  1.000000E+00  1.834734E+19  7.164821E+03  1.000000E+00  9.096297E+02  4.282408E-01  1.000530E-04  1.432295E+09  1.789458E-04  1.451619E+07  4.998354E-04  2.874741E-02  3.943661E+08  7.141677E+07  5.216094E+04  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  1.380100E-05  1.000000E-09  3.193309E+01  1.000000E+00  1.834734E+19  7.266011E+03  1.000000E+00  9.165737E+02  4.334935E-01  1.007864E-04  1.466697E+09  1.817357E-04  1.561307E+07  5.079406E-04  2.956515E-02  3.999358E+08  7.146966E+07  5.289762E+04  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  1.390100E-05  1.000000E-09  3.231411E+01  1.000000E+00  1.834734E+19  7.369933E+03  1.000000E+00  9.235262E+02  4.388210E-01  1.015203E-04  1.498876E+09  1.845792E-04  1.667774E+07  5.161765E-04  3.041691E-02  4.056559E+08  7.151821E+07  5.365418E+04  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  1.400100E-05  1.000000E-09  3.266323E+01  1.000000E+00  1.834734E+19  7.476347E+03  1.000000E+00  9.304865E+02  4.442250E-01  1.022546E-04  1.529208E+09  1.874751E-04  1.771678E+07  5.245464E-04  3.130163E-02  4.115132E+08  7.156342E+07  5.442890E+04  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  1.410100E-05  1.000000E-09  3.298012E+01  1.000000E+00  1.834734E+19  7.584998E+03  1.000000E+00  9.374541E+02  4.497073E-01  1.029892E-04  1.554528E+09  1.903930E-04  1.861981E+07  5.329379E-04  3.221803E-02  4.174935E+08  7.160077E+07  5.521989E+04  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  1.420100E-05  1.000000E-09  3.326446E+01  1.000000E+00  1.834734E+19  7.695620E+03  1.000000E+00  9.444285E+02  4.552695E-01  1.037241E-04  1.580127E+09  1.933664E-04  1.955714E+07  5.414919E-04  3.316463E-02  4.235824E+08  7.163819E+07  5.602523E+04  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  1.430100E-05  1.000000E-09  3.351597E+01  1.000000E+00  1.834734E+19  7.807929E+03  1.000000E+00  9.514089E+02  4.609128E-01  1.044594E-04  1.600113E+09  1.963430E-04  2.030736E+07  5.500091E-04  3.413970E-02  4.297641E+08  7.166718E+07  5.684286E+04  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  1.440100E-05  1.000000E-09  3.373441E+01  1.000000E+00  1.834734E+19  7.921659E+03  1.000000E+00  9.583947E+02  4.666384E-01  1.051950E-04  1.620491E+09  1.993618E-04  2.108909E+07  5.586521E-04  3.514150E-02  4.360240E+08  7.169654E+07  5.767084E+04  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
