       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   3.3464E-07   3.4215E+16   5.9595E+18   1.1535E+15   2.2734E+14   8.8444E+12   8.2694E-02   1.5032E+15   3.2212E+02   2.2959E+17   4.4936E+16   9.3161E+13   4.9154E+13   1.4231E+14
   3.3605E-07   3.4099E+16   5.9604E+18   1.1614E+15   2.2885E+14   8.9174E+12   8.3224E-02   1.5187E+15   3.2316E+02   2.3077E+17   4.4905E+16   9.3087E+13   4.9464E+13   1.4255E+14
   3.3746E-07   3.3992E+16   5.9618E+18   1.1693E+15   2.3037E+14   8.9907E+12   8.3756E-02   1.5344E+15   3.2420E+02   2.3196E+17   4.4873E+16   9.3013E+13   4.9776E+13   1.4279E+14
   3.3888E-07   3.3733E+16   5.9550E+18   1.1771E+15   2.3184E+14   9.0650E+12   8.4291E-02   1.5501E+15   3.2534E+02   2.3315E+17   4.4840E+16   9.2930E+13   5.0086E+13   1.4302E+14
   3.4031E-07   3.3443E+16   5.9462E+18   1.1850E+15   2.3331E+14   9.1398E+12   8.4828E-02   1.5660E+15   3.2651E+02   2.3434E+17   4.4807E+16   9.2843E+13   5.0396E+13   1.4324E+14
   3.4174E-07   3.3330E+16   5.9471E+18   1.1930E+15   2.3485E+14   9.2146E+12   8.5368E-02   1.5821E+15   3.2753E+02   2.3554E+17   4.4773E+16   9.2764E+13   5.0712E+13   1.4348E+14
   3.4318E-07   3.3095E+16   5.9405E+18   1.2010E+15   2.3634E+14   9.2902E+12   8.5909E-02   1.5983E+15   3.2866E+02   2.3674E+17   4.4738E+16   9.2677E+13   5.1025E+13   1.4370E+14
   3.4462E-07   3.2859E+16   5.9352E+18   1.2090E+15   2.3785E+14   9.3661E+12   8.6453E-02   1.6146E+15   3.2976E+02   2.3795E+17   4.4702E+16   9.2589E+13   5.1340E+13   1.4393E+14
   3.4608E-07   3.2637E+16   5.9299E+18   1.2171E+15   2.3937E+14   9.4425E+12   8.6999E-02   1.6311E+15   3.3086E+02   2.3916E+17   4.4666E+16   9.2500E+13   5.1657E+13   1.4416E+14
   3.4754E-07   3.2483E+16   5.9282E+18   1.2253E+15   2.4092E+14   9.5193E+12   8.7549E-02   1.6477E+15   3.3190E+02   2.4038E+17   4.4629E+16   9.2412E+13   5.1977E+13   1.4439E+14
   3.4901E-07   3.2415E+16   5.9310E+18   1.2335E+15   2.4251E+14   9.5962E+12   8.8100E-02   1.6645E+15   3.3286E+02   2.4160E+17   4.4591E+16   9.2327E+13   5.2301E+13   1.4463E+14
   3.5048E-07   3.2290E+16   5.9314E+18   1.2418E+15   2.4409E+14   9.6737E+12   8.8654E-02   1.6814E+15   3.3386E+02   2.4282E+17   4.4552E+16   9.2238E+13   5.2624E+13   1.4486E+14
   3.5196E-07   3.1981E+16   5.9209E+18   1.2500E+15   2.4561E+14   9.7524E+12   8.9209E-02   1.6985E+15   3.3501E+02   2.4405E+17   4.4513E+16   9.2138E+13   5.2944E+13   1.4508E+14
   3.5345E-07   3.1838E+16   5.9197E+18   1.2583E+15   2.4719E+14   9.8309E+12   8.9768E-02   1.7157E+15   3.3602E+02   2.4529E+17   4.4473E+16   9.2046E+13   5.3269E+13   1.4531E+14
   3.5494E-07   3.1631E+16   5.9143E+18   1.2667E+15   2.4876E+14   9.9101E+12   9.0328E-02   1.7331E+15   3.3709E+02   2.4653E+17   4.4432E+16   9.1948E+13   5.3593E+13   1.4554E+14
   3.5644E-07   3.1474E+16   5.9127E+18   1.2751E+15   2.5035E+14   9.9896E+12   9.0890E-02   1.7506E+15   3.3810E+02   2.4777E+17   4.4391E+16   9.1852E+13   5.3921E+13   1.4577E+14
   3.5795E-07   3.1234E+16   5.9056E+18   1.2835E+15   2.5192E+14   1.0070E+13   9.1455E-02   1.7683E+15   3.3918E+02   2.4902E+17   4.4349E+16   9.1750E+13   5.4247E+13   1.4600E+14
   3.5947E-07   3.1007E+16   5.8993E+18   1.2919E+15   2.5350E+14   1.0151E+13   9.2022E-02   1.7861E+15   3.4024E+02   2.5027E+17   4.4306E+16   9.1647E+13   5.4575E+13   1.4622E+14
   3.6099E-07   3.0876E+16   5.8985E+18   1.3005E+15   2.5513E+14   1.0231E+13   9.2592E-02   1.8042E+15   3.4122E+02   2.5153E+17   4.4262E+16   9.1547E+13   5.4907E+13   1.4645E+14
   3.6252E-07   3.0793E+16   5.9006E+18   1.3091E+15   2.5678E+14   1.0313E+13   9.3164E-02   1.8223E+15   3.4215E+02   2.5279E+17   4.4218E+16   9.1449E+13   5.5243E+13   1.4669E+14
   3.6406E-07   3.0687E+16   5.9012E+18   1.3178E+15   2.5844E+14   1.0394E+13   9.3738E-02   1.8406E+15   3.4310E+02   2.5406E+17   4.4173E+16   9.1348E+13   5.5578E+13   1.4693E+14
   3.6560E-07   3.0461E+16   5.8947E+18   1.3264E+15   2.6005E+14   1.0477E+13   9.4315E-02   1.8591E+15   3.4414E+02   2.5533E+17   4.4128E+16   9.1240E+13   5.5911E+13   1.4715E+14
