exp,T,V,E,CF_LA,CF_K,CA_LA,CB_K,dNLA,dNK,dVF,dVA,dVB
28,21.34285714,20,0.25,0.469756095,0.733082573,-0.007336582,0.219232444,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.466377928,0.715146263,-0.003691854,0.239623195,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.462999761,0.697209954,-3.98216E-05,0.260013947,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.459621594,0.679273645,0.003619537,0.280404698,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.456243428,0.661337336,0.007286243,0.30079545,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.452865261,0.643401027,0.01096032,0.321186201,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.449487094,0.625464717,0.014641789,0.341576953,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.446108928,0.607528408,0.018330673,0.361967704,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.442730761,0.589592099,0.022026994,0.382358456,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.439352594,0.57165579,0.025730775,0.402749207,-0.036484201,-0.19371214,0,-0.01,0
28,21.34285714,20,0.25,0.435974427,0.553719481,0.029442039,0.423139959,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.43202085,0.532169436,0.033789163,0.44622981,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.428067272,0.510619392,0.038145087,0.469174746,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.424113694,0.489069347,0.042509838,0.491976126,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.420160116,0.467519303,0.046883443,0.514635294,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.416206539,0.445969258,0.051265927,0.537153576,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.412252961,0.424419214,0.055657319,0.559532282,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.408299383,0.40286917,0.060057646,0.581772705,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.404345805,0.381319125,0.064466935,0.603876124,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.400392228,0.359769081,0.068885213,0.6258438,-0.04269864,-0.23274048,0,-0.01,0.03
28,21.34285714,20,0.25,0.39643865,0.338219036,0.073312508,0.64767698,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.386045262,0.320868758,0.087738777,0.668053657,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.375495582,0.303257573,0.102106403,0.688347502,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.364786059,0.285379552,0.116415742,0.708559019,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.353913032,0.267228584,0.130667149,0.728688708,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.342872727,0.24879837,0.144860974,0.748737065,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.331661255,0.230082417,0.158997566,0.768704582,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.320274603,0.211074027,0.17307727,0.788591747,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.308708634,0.191766292,0.187100429,0.808399043,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.296959079,0.172152085,0.201067384,0.828126952,-0.143132212,-0.213052508,-0.08,0.02,0.02
28,21.34285714,20,0.25,0.28502153,0.152224051,0.21497847,0.847775949,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.268162663,0.142687667,0.233352203,0.854466876,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.250959737,0.132956662,0.251544017,0.861091556,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.233402112,0.123025018,0.269556602,0.867650968,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.215478703,0.112886465,0.287392593,0.874146072,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.197177959,0.102534468,0.305054574,0.88057781,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.178487838,0.091962217,0.32254508,0.886947103,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.159395778,0.081162605,0.339866595,0.893254858,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.139888674,0.070128219,0.357021558,0.899501961,-0.195404937,-0.109632613,-0.1,0.05,0.05
28,21.34285714,20,0.25,0.119952842,0.058851318,0.374012357,0.905689283,-0.195404937,-0.109632613,-0.1,0.05,0.05
29,20.38571429,20,0.25,1,2,0,0,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.994261249,1.984140173,0.000768983,0.002969563,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.988579318,1.968437373,0.001541054,0.005939126,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.982953366,1.952889281,0.002316231,0.00890869,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.97738257,1.937493622,0.003094535,0.011878253,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.971866124,1.922248164,0.003875983,0.014847816,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.966403235,1.90715072,0.004660595,0.017817379,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.960993128,1.892199145,0.00544839,0.020786943,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.955635041,1.877391335,0.006239387,0.023756506,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.950328228,1.862725227,0.007033607,0.026726069,-0.007674447,-0.059391264,0.05,-0.02,0
29,20.38571429,20,0.25,0.945071956,1.848198796,0.007831068,0.029695632,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.941449952,1.831122118,0.009800461,0.036885093,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.937841693,1.814110248,0.011773881,0.044096188,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.934247102,1.797162817,0.013751341,0.051329013,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.930666102,1.780279458,0.015732853,0.058583668,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.927098614,1.763459811,0.01771843,0.065860252,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.923544564,1.746703515,0.019708083,0.073158863,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.920003874,1.730010212,0.021701827,0.080479603,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.916476471,1.713379548,0.023699673,0.087822572,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.912962278,1.696811172,0.025701634,0.095187871,-0.019202045,-0.142682671,0.02,-0.01,-0.03
29,20.38571429,20,0.25,0.909461223,1.680304733,0.027707723,0.102575602,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.905318678,1.655567524,0.029538284,0.113605715,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.901199232,1.630968254,0.031376425,0.12465827,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.897102693,1.606505774,0.033222193,0.135733335,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.893028871,1.582178945,0.035075636,0.146830979,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.888977577,1.557986643,0.036936801,0.157951272,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.884948624,1.533927754,0.038805738,0.169094282,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.880941829,1.510001178,0.040682494,0.180260079,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.876957009,1.486205826,0.04256712,0.191448734,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.872993984,1.462540622,0.044459664,0.202660317,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.869052575,1.439004501,0.046360176,0.213894897,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.865132607,1.415596409,0.048268708,0.225152546,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.861233904,1.392315306,0.050185309,0.236433336,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.857356294,1.369160159,0.052110032,0.247737337,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.853499606,1.346129951,0.054042928,0.259064621,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.849663672,1.323223672,0.055984048,0.270415261,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.845848325,1.300440325,0.057933447,0.281789328,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.842053398,1.277778922,0.059891176,0.293186895,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.838278729,1.255238488,0.06185729,0.304608035,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.834524156,1.232818056,0.063831841,0.316052822,-0.017165676,-0.215021113,0.03,-0.02,-0.02
29,20.38571429,20,0.25,0.830789519,1.21051667,0.065814886,0.327521328,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.827693705,1.185368907,0.069576466,0.342245148,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.824597891,1.160221143,0.073338047,0.356968968,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.821502077,1.135073379,0.077099627,0.371692788,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.818406263,1.109925616,0.080861208,0.386416609,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.815310449,1.084777852,0.084622788,0.401140429,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.812214635,1.059630088,0.088384369,0.415864249,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.80911882,1.034482324,0.092145949,0.430588069,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.806023006,1.009334561,0.09590753,0.445311889,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.802927192,0.984186797,0.09966911,0.46003571,-0.034982699,-0.28416973,0,0,0
29,20.38571429,20,0.25,0.799831378,0.959039033,0.103430691,0.47475953,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.793933445,0.93233922,0.113158072,0.491841295,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.788004029,0.905496881,0.122885454,0.50892306,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.782042875,0.878510872,0.132612835,0.526004825,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.776049731,0.851380036,0.142340216,0.543086591,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.770024335,0.824103205,0.152067598,0.560168356,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.763966429,0.796679196,0.161794979,0.577250121,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.757875748,0.769106817,0.171522361,0.594331886,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.751752025,0.741384858,0.181249742,0.611413651,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.745594991,0.7135121,0.190977123,0.628495417,-0.090464647,-0.329678069,-0.03,0,0
29,20.38571429,20,0.25,0.739404373,0.685487308,0.200704505,0.645577182,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.730868409,0.664039102,0.213810591,0.658839122,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.722254133,0.642394124,0.226804898,0.672073632,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.713560463,0.620549652,0.239688851,0.685280799,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.704786297,0.598502917,0.252463848,0.698460706,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.695930509,0.576251097,0.265131266,0.711613439,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.686991958,0.553791315,0.277692458,0.72473908,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.677969477,0.531120643,0.290148755,0.737837714,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.668861877,0.508236097,0.302501466,0.750909423,-0.130439026,-0.26913222,-0.05,0.04,0.02
29,20.38571429,20,0.25,0.65966795,0.485134636,0.314751876,0.763954291,-0.130439026,-0.26913222,-0.05,0.04,0.02
30,20.31666667,20,0.25,3,6,0,0,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.971252733,5.918300583,0.01020756,0.022382998,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.942860371,5.8376098,0.020476734,0.044822094,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.914816382,5.757909089,0.030808084,0.067317498,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.887114392,5.679180337,0.041202174,0.089869424,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.859748184,5.601405874,0.051659578,0.112478084,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.83271169,5.524568452,0.062180878,0.135143693,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.805998986,5.448651238,0.072766659,0.157866467,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.77960429,5.373637801,0.083417516,0.180646621,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.753521957,5.299512097,0.094134052,0.203484373,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.727746476,5.22625846,0.104916876,0.226379942,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.702272462,5.153861591,0.115766605,0.249333549,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.677094657,5.082306546,0.126683863,0.272345413,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.652207926,5.011578727,0.137669283,0.295415757,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.627607248,4.941663871,0.148723505,0.318544804,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.603287722,4.872548042,0.159847177,0.341732779,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.579244553,4.804217621,0.171040957,0.364979907,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.555473059,4.736659294,0.182305509,0.388286414,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.53196866,4.66986005,0.193641507,0.411652529,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.508726881,4.603807166,0.205049631,0.43507848,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.485743343,4.538488203,0.216530574,0.458564498,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.463013767,4.473890996,0.228085033,0.482110814,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.440533966,4.410003649,0.239713719,0.50571766,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.418299847,4.346814525,0.251417347,0.52938527,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.396307402,4.284312238,0.263196646,0.553113879,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.374552714,4.222485652,0.27505235,0.576903724,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.353031947,4.161323868,0.286985207,0.60075504,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.331741349,4.100816221,0.298995972,0.624668068,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.310677247,4.040952272,0.311085409,0.648643047,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.289836045,3.981721804,0.323254296,0.672680217,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.269214224,3.923114815,0.335503416,0.696779822,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.248808339,3.865121511,0.347833568,0.720942105,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.228615014,3.807732304,0.360245556,0.74516731,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.208630947,3.750937805,0.3727402,0.769455684,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.188852902,3.694728815,0.385318326,0.793807474,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.169277708,3.639096328,0.397980775,0.818222928,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.149902261,3.584031519,0.410728398,0.842702298,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.130723519,3.529525744,0.423562056,0.867245834,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.111738501,3.475570532,0.436482624,0.891853788,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.092944288,3.422157584,0.449490987,0.916526415,-0.10176937,-0.447100386,0.0625,-0.03,-0.025
30,20.31666667,20,0.25,2.074338017,3.369278765,0.462588044,0.94126397,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.064302126,3.332263245,0.476843571,0.965616286,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.054266235,3.295247725,0.491099098,0.989968602,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.044230343,3.258232205,0.505354626,1.014320918,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.034194452,3.221216685,0.519610153,1.038673233,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.024158561,3.184201165,0.53386568,1.063025549,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.01412267,3.147185645,0.548121208,1.087377865,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,2.004086779,3.110170125,0.562376735,1.111730181,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,1.994050887,3.073154605,0.576632262,1.136082497,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,1.984014996,3.036139085,0.59088779,1.160434812,-0.12544864,-0.462694,0,0,0
30,20.31666667,20,0.25,1.973979105,2.999123565,0.605143317,1.184787128,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.964648803,2.965391043,0.620511968,1.206979577,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.955318502,2.93165852,0.635986124,1.229172026,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.9459882,2.897925998,0.651566877,1.251364475,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.936657899,2.864193476,0.66725533,1.273556924,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.927327597,2.830460953,0.683052605,1.295749373,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.917997296,2.796728431,0.698959838,1.317941822,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.908666994,2.762995908,0.714978181,1.340134271,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.899336692,2.729263386,0.731108802,1.36232672,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.890006391,2.695530864,0.747352886,1.384519169,-0.11662877,-0.42165653,0,-0.03,0
30,20.31666667,20,0.25,1.880676089,2.661798341,0.763711633,1.406711618,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.877269428,2.617528456,0.773138533,1.440107738,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.873851831,2.573116451,0.782565433,1.473574315,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.870423245,2.528561643,0.791992333,1.507111571,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.866983617,2.483863342,0.801419233,1.54071973,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.863532893,2.439020852,0.810846132,1.574399018,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.86007102,2.394033475,0.820273032,1.60814966,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.856597943,2.348900508,0.829699932,1.641971883,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.853113609,2.303621243,0.839126832,1.675865916,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.849617961,2.258194967,0.848553731,1.709831987,-0.080128648,-0.605724141,-0.02,0,-0.02
30,20.31666667,20,0.25,1.846110946,2.212620964,0.857980631,1.743870327,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.847583881,2.160292154,0.859337137,1.779660748,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.849064037,2.10770683,0.860684134,1.815375181,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.850551466,2.054863101,0.862021723,1.851013867,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.852046222,2.001759059,0.863350002,1.886577048,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.85354836,1.948392774,0.864669067,1.922064963,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.855057934,1.8947623,0.865979014,1.95747785,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.856575,1.840865669,0.867279937,1.992815948,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.858099613,1.786700897,0.86857193,2.028079493,-0.037310412,-0.70845313,-0.03,0.03,0.02
30,20.31666667,20,0.25,1.859631831,1.732265975,0.869855083,2.063268721,-0.037310412,-0.70845313,-0.03,0.03,0.02
31,32.91666667,35,0.5,3,6,0,0,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.974508391,5.939950621,0.015586972,0.020141556,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.949185601,5.88029892,0.031194754,0.040316738,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.924029958,5.82104096,0.046823389,0.060525629,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.899039813,5.762172854,0.062472917,0.080768315,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.874213537,5.703690769,0.078143382,0.101044879,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.849549525,5.64559092,0.093834824,0.121355408,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.82504619,5.587869572,0.109547286,0.141699986,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.800701968,5.530523037,0.12528081,0.162078699,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.776515314,5.473547678,0.141035439,0.182491633,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.752484703,5.416939901,0.156811215,0.202938875,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.728608629,5.360696162,0.172608181,0.223420511,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.704885607,5.304812959,0.18842638,0.243936628,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.68131417,5.249286837,0.204265854,0.264487312,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.657892869,5.194114385,0.220126646,0.285072653,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.634620275,5.139292235,0.236008799,0.305692736,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.611494976,5.08481706,0.251912357,0.326347651,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.588515578,5.030685577,0.267837363,0.347037485,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.565680705,4.976894543,0.283783859,0.367762327,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.542988996,4.923440758,0.299751891,0.388522266,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.520439111,4.870321058,0.315741501,0.409317392,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.498029724,4.817532323,0.331752734,0.430147794,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.475759525,4.765071467,0.347785632,0.451013561,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.453627223,4.712935447,0.363840241,0.471914784,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
31,32.91666667,35,0.5,2.431631539,4.661121254,0.379916603,0.492851554,-0.155765807,-0.402495436,0.033333333,-0.006666667,-0.016666667
